"N","lambda_bar","cv","D","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
20,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.078125,0.0118603103530187,0.04,0.0476190476190476,3.74886961681322,-0.000302436392840888,-0.00151218196420444,0.329049607557519,0.32872825211736,0.9609375,1.38203307175593,0.512,512,1000,5.2337,5.06435598616186,0.83295,20260709,1000
40,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.169250645994832,0.0134781316239995,0.131,0.00757575757575758,2.68696768158271,0.0064453263803381,0.0322266319016905,0.235233077860005,0.235169410041328,0.94702842377261,0.906633806606845,0.774,774,1000,5.230375,5.14660292629182,0.832775,20260709,1000
60,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.178365937859609,0.0129862957806489,0.155,0.00641025641025641,2.25986026993897,-0.00684510725862392,-0.0342255362931196,0.183870731921168,0.1838923504374,0.934407364787112,0.727011548398518,0.869,869,1000,5.24603333333333,5.20379375521187,0.8309,20260709,1000
90,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.271204188481675,0.014386310997505,0.259,0,1.88170074700058,-0.00305300937778982,-0.0152650468889491,0.150458047646753,0.150410241172276,0.942408376963351,0.586334375805703,0.955,955,1000,5.24996666666667,5.2130828278484,0.831455555555556,20260709,1000
120,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.338792221084954,0.0151421802032385,0.331,0,1.68217780664326,-0.00147269499704439,-0.00736347498522194,0.128752425667484,0.128694943597725,0.944728761514841,0.506038708409241,0.977,977,1000,5.24010833333333,5.20374185642693,0.8319,20260709,1000
150,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.416498993963783,0.0156363214755472,0.414,0,1.56824310671181,0.00487330906170322,0.0243665453085161,0.116574254820218,0.11661747056807,0.948692152917505,0.453669265033618,0.994,994,1000,5.22306,5.18537707519219,0.83284,20260709,1000
20,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.155363748458693,0.0127203563240403,0.126,0.0381679389312977,2.78276045195888,0.010894719738741,0.0544735986937048,0.248941386473103,0.249026293277393,0.935881627620222,0.956631712664666,0.811,811,1000,10.4353,9.52258405280989,0.58305,20260709,1000
40,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.213250517598344,0.0131787650869008,0.206,0.00483091787439614,2.11825176538334,-0.0011585127435238,-0.00579256371761899,0.171551758664796,0.171466854546712,0.934782608695652,0.66573329966062,0.966,966,1000,10.506175,9.78047253475058,0.579675,20260709,1000
60,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.313131313131313,0.0147394918524574,0.31,0,1.71848029422389,-0.00651608529459299,-0.032580426472965,0.136285533211018,0.136372447987171,0.935353535353535,0.531568861086224,0.99,990,1000,10.4922,9.88173194270699,0.581166666666667,20260709,1000
90,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.433433433433433,0.0156784791010627,0.433,0,1.49855893797134,-0.00132535024797889,-0.00662675123989445,0.114314157669918,0.114264615649865,0.930930930930931,0.432294999932893,0.999,999,1000,10.4868,9.82690360643243,0.579366666666667,20260709,1000
120,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.519519519519519,0.0158072406578423,0.519,0,1.35655968126622,-0.003753585312609,-0.018767926563045,0.0987359271917805,0.0987578562913318,0.937937937937938,0.377200390348471,0.999,999,1000,10.4777333333333,9.84202844931728,0.579166666666667,20260709,1000
150,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.654,0.0150427391122761,0.654,0,1.2597129404408,0.0039484475448604,0.019742237724302,0.087851435356721,0.0878962289154455,0.949,0.336911158257123,1,1000,1000,10.4983133333333,9.92684435225367,0.581206666666667,20260709,1000
20,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.204425711275026,0.0130910662933251,0.194,0.0102040816326531,2.35028478765865,0.0079403122476191,0.0397015612380955,0.199473123927608,0.199526058149412,0.928345626975764,0.759242469856367,0.949,949,1000,21.00845,18.6194262366722,0.33255,20260709,1000
40,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.323323323323323,0.0147987957711011,0.323,0.00308641975308642,1.75600697774062,0.0023822353602331,0.0119111768011655,0.138017364756094,0.137968837636233,0.937937937937938,0.529969668683073,0.999,999,1000,20.964975,19.06637309967,0.33775,20260709,1000
60,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.426,0.0156372631876553,0.426,0,1.48179911684208,-0.00341835179770011,-0.0170917589885006,0.111423421768373,0.11142014570385,0.946,0.43808110136678,1,1000,1000,20.95745,19.1817479325002,0.335033333333333,20260709,1000
90,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.585,0.0155812387184075,0.585,0,1.29877732719629,-0.000480118099579541,-0.0024005904978977,0.0920122741059077,0.0919675097028516,0.945,0.353445930076048,1,1000,1000,21.0918444444444,19.3767571842859,0.332144444444444,20260709,1000
120,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.689,0.0146382717559144,0.689,0,1.17311849811227,-0.00551329624959257,-0.0275664812479628,0.0787551634154844,0.0789086169209094,0.946,0.306530287628185,1,1000,1000,21.1042416666667,19.3403500152702,0.329591666666667,20260709,1000
150,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.817,0.0122274690758145,0.817,0,1.12075164997894,0.00104679483662903,0.00523397418314517,0.0726327639658665,0.0726039851685149,0.939,0.275371998455217,1,1000,1000,20.9749933333333,19.2880080279637,0.333993333333333,20260709,1000
20,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.16807738814994,0.0130029937833899,0.139,0.0211267605633803,2.6093458639102,0.0097991908260904,0.048995954130452,0.227224554628938,0.227298461694171,0.937122128174123,0.872706338057796,0.827,827,1000,10.47955,4.42351295609577,0.45415,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.280123583934089,0.0144110025500819,0.272,0.0072992700729927,1.94205402846061,0.00252117333473587,0.0126058666736793,0.159150825932689,0.159088831305639,0.927909371781668,0.597794634476009,0.971,971,1000,10.48405,4.47908847245768,0.458125,20260709,1000
60,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.362449799196787,0.0152318079739609,0.361,0,1.63394208345912,2.45189407768465e-05,0.000122594703884232,0.124866361494578,0.124803664244844,0.944779116465863,0.487158155613662,0.996,996,1000,10.4905833333333,4.48547261152725,0.4531,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.503,0.015811103693291,0.503,0,1.38041338897622,-0.000510403472879173,-0.00255201736439586,0.0984099915379764,0.0983620984921286,0.949,0.398636099013588,1,1000,1000,10.5057,4.49796827995336,0.453388888888889,20260709,1000
120,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.615,0.0153874949228261,0.615,0,1.29266818214791,0.00366221499148361,0.0183110749574181,0.0894975630592367,0.0895277375922812,0.954,0.346225726361821,1,1000,1000,10.5151083333333,4.51735690785046,0.452375,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.727,0.0140879735945238,0.727,0,1.19147429983927,0.00288762434445056,0.0144381217222528,0.0768914596238999,0.0769072339958043,0.956,0.309355038362311,1,1000,1000,10.49024,4.5007744208517,0.454533333333333,20260709,1000
20,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.222451081359423,0.0133466264830214,0.216,0,2.05619220473059,-0.00266408552061909,-0.0133204276030954,0.172144569717746,0.172076527850091,0.932028836251287,0.679060422614026,0.971,971,1000,20.9222,7.65605973541858,0.0466,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.356,0.0151414662433993,0.356,0,1.56739903611898,-0.00427626455798066,-0.0213813227899033,0.117018774079211,0.117038397682488,0.946,0.478660042827428,1,1000,1000,20.939025,7.73149702172579,0.046275,20260709,1000
60,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.504,0.0158108823283206,0.504,0,1.38456601649708,-0.00253086962939064,-0.0126543481469532,0.102402910633764,0.102382982234556,0.942,0.394159793863676,1,1000,1000,20.9422166666667,7.73739589247746,0.0473833333333333,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.692,0.0145991780590552,0.692,0,1.19171867731611,-0.000818727827539584,-0.00409363913769792,0.0782316282735779,0.0781967888722326,0.96,0.321873341827879,1,1000,1000,20.9992,7.73449554181281,0.0462888888888889,20260709,1000
120,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.822,0.0120961150788177,0.822,0,1.11876167268458,0.00189047782758067,0.00945238913790336,0.06985871827121,0.0698493678167123,0.948,0.279540264106759,1,1000,1000,20.999275,7.75474856797425,0.0458333333333333,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.863,0.0108734079294396,0.863,0,1.08035433703739,-0.000313151267079453,-0.00156575633539727,0.0651941254842068,0.0651622727302304,0.946,0.249629079652136,1,1000,1000,20.9910666666667,7.7618204486046,0.04606,20260709,1000
20,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.259,0.0138534833164804,0.259,0.00384615384615385,1.91719743348156,-0.00118074527247283,-0.00590372636236416,0.156250762868877,0.156177081403154,0.94,0.598994365642415,1,1000,1000,42.09895,13.984891159269,5e-04,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.466,0.0157747900144503,0.466,0,1.45814358611147,-0.000346541782480725,-0.00173270891240362,0.110431932321051,0.110377246548789,0.94,0.423876161734382,1,1000,1000,41.990525,14.0890397495271,0.000650000000000001,20260709,1000
60,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.62,0.0153492670834799,0.62,0,1.27869194281407,0.000697623113920048,0.00348811556960024,0.0914020626123868,0.0913590137356898,0.933,0.345726886257727,1,1000,1000,42.0127,14.1043837551844,0.000766666666666667,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.773,0.0132465467198059,0.773,0,1.13817871533889,0.000255635835667095,0.00127817917833548,0.0723198031621116,0.0722840862511081,0.952,0.284390379523775,1,1000,1000,42.0020111111111,14.1026008148788,0.000811111111111112,20260709,1000
120,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.896,0.00965318600255895,0.896,0,1.06389656308995,9.59019570556663e-05,0.000479509785278331,0.0629911103341455,0.0629596799414731,0.95,0.246505991923452,1,1000,1000,42.0758833333333,14.1971435908847,9e-04,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.942,0.00739161687318817,0.942,0,1.03287035982646,-0.000365341547620857,-0.00182670773810428,0.056022055675929,0.0559952294921733,0.95,0.220821751078949,1,1000,1000,41.9713666666667,14.0946887625521,0.00082,20260709,1000
20,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.142506142506143,0.0122523698682502,0.116,0.0413223140495868,2.74028983367317,0.00416678174263788,0.0208339087131894,0.248795026344042,0.248677068200737,0.933660933660934,0.97053253833208,0.814,814,1000,10.4003,9.71697596233993,0.59045,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.224446786090622,0.0135434525416668,0.213,0.00467289719626168,2.07337904965495,-0.000987129986984636,-0.00493564993492318,0.169044932412531,0.168958727812756,0.944151738672287,0.653607145338304,0.949,949,1000,10.412275,9.66646988743492,0.5832,20260709,1000
60,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.314199395770393,0.0147308219483787,0.312,0.00319488817891374,1.77787113568137,-0.000718899689766017,-0.00359449844883009,0.142663535694211,0.142593495204403,0.942598187311178,0.534526346284815,0.993,993,1000,10.5169666666667,9.87776682677646,0.58075,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.44044044044044,0.0157066660441767,0.44,0.00226757369614512,1.4788418897077,-0.00232791993457418,-0.0116395996728709,0.112553635538018,0.11252137166855,0.941941941941942,0.432553735828487,0.999,999,1000,10.4437888888889,9.86210297227847,0.5817,20260709,1000
120,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.526,0.0157899968334386,0.526,0,1.33500290455772,-0.0048068305206086,-0.024034152603043,0.0968014444875114,0.0968723632150457,0.937,0.37731370739151,1,1000,1000,10.50045,9.94051504473568,0.581116666666667,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.644,0.0151414662433993,0.644,0,1.22899105373834,-0.00233558816980767,-0.0116779408490383,0.0844126065955327,0.0844027110713801,0.954,0.339952611439282,1,1000,1000,10.4680466666667,9.92410000544004,0.582006666666667,20260709,1000
20,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.207684319833853,0.0130718734908883,0.2,0.0099009900990099,2.26520693980549,-0.000774486009593595,-0.00387243004796797,0.199606878531155,0.199504716865068,0.931464174454829,0.757526749295131,0.963,963,1000,21.0525,18.6586072108689,0.32925,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.308,0.0145991780590552,0.308,0.00323624595469256,1.71502945625047,-0.00991262100340795,-0.0495631050170398,0.140140153001492,0.140420380557651,0.932,0.527007388439484,1,1000,1000,20.849125,18.8190619438873,0.3333,20260709,1000
60,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.436,0.0156813264745046,0.436,0,1.53981184251268,0.00393068083533121,0.0196534041766561,0.117839697087037,0.117846333278487,0.925,0.43393993610819,1,1000,1000,21.0692333333333,19.3310443460227,0.332816666666667,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.598,0.0155047089621186,0.598,0,1.29222292924321,0.000337423012899213,0.00168711506449606,0.0913680530284866,0.0913229809379422,0.943,0.356252031020145,1,1000,1000,20.9756777777778,19.22743664143,0.333822222222222,20260709,1000
120,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.729,0.014055568291606,0.729,0,1.17688939474448,0.00112271334668024,0.00561356673340119,0.0764504623011899,0.0764204749928866,0.948,0.307659865356788,1,1000,1000,20.9269166666667,19.224142482497,0.3328,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.81,0.0124056438768812,0.81,0,1.12196912240214,0.000985739788996853,0.00492869894498427,0.0706472115439307,0.07061875921712,0.947,0.274828223437509,1,1000,1000,21.0466066666667,19.3058491070898,0.3316,20260709,1000
20,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.238190954773869,0.0135043645964388,0.237,0.00836820083682008,2.01056198532159,-0.00260227105428154,-0.0130113552714077,0.167463893793428,0.167399947604431,0.931658291457286,0.653238101228255,0.995,995,1000,42.3337,37.0975491086237,0.1631,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.384,0.0153799869960933,0.384,0,1.5462924085388,-0.0022258909889962,-0.011129454944981,0.114492079590948,0.114456465275955,0.952,0.461636141748447,1,1000,1000,41.721275,37.3268464881919,0.167025,20260709,1000
60,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.521,0.015797436500901,0.521,0,1.33778631727287,-0.00320974258453127,-0.0160487129226564,0.0947744576043147,0.0947814225670664,0.947,0.37918708057904,1,1000,1000,42.0403,37.9722318823324,0.167133333333333,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.7,0.0144913767461894,0.7,0,1.20351539929639,0.00114252051113997,0.00571260255569986,0.0799147638203163,0.0798829672714957,0.951,0.309161349073832,1,1000,1000,41.7779222222222,37.9588156884306,0.168577777777778,20260709,1000
120,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.824,0.0120425910833176,0.824,0,1.09696865548525,-0.0013948974030536,-0.00697448701526798,0.0676302499239861,0.0676108171289261,0.956,0.267560774710479,1,1000,1000,42.0923583333333,38.2309116496352,0.165841666666667,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.902,0.00940191469861325,0.902,0,1.05116146352216,-0.000790337290070497,-0.00395168645035249,0.0602345254964766,0.0602095880799393,0.959,0.23924228627103,1,1000,1000,42.18308,38.3125622657305,0.166333333333333,20260709,1000
20,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.207368421052632,0.0131536170331794,0.197,0.00505050505050505,2.24879199810503,0.0060249623500673,0.0301248117503365,0.187932667836779,0.187930333489918,0.951578947368421,0.739496910362336,0.95,950,1000,15.8019,6.06954245987388,0.14805,20260709,1000
40,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.319919517102616,0.0147947397960642,0.318,0,1.68363643062574,-0.00611526633525691,-0.0305763316762846,0.130392843100849,0.130470629228204,0.942655935613682,0.518352019971379,0.994,994,1000,15.7604,6.13709745439415,0.147775,20260709,1000
60,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.473,0.0157883184665119,0.473,0,1.49555564242451,0.00296443680629743,0.0148221840314872,0.115743841849426,0.115723930864438,0.926,0.427411335252274,1,1000,1000,15.7122333333333,6.1176452736894,0.15145,20260709,1000
90,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.624,0.015317441039547,0.624,0,1.27006903578481,3.03206065666861e-05,0.000151603032833431,0.0895368210623248,0.0894920465905212,0.941,0.347282641455975,1,1000,1000,15.7144333333333,6.14635660791543,0.151233333333333,20260709,1000
120,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.703,0.0144496020706454,0.703,0,1.16872097737962,-0.00528966298507907,-0.0264483149253954,0.0800062765533892,0.0801410245638597,0.938,0.300900944052,1,1000,1000,15.7764083333333,6.15585922872829,0.149875,20260709,1000
150,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.824,0.0120425910833176,0.824,0,1.11285925328699,0.000395342227102191,0.00197671113551096,0.0706553648247731,0.070621134891899,0.939,0.2693316332441,1,1000,1000,15.7312733333333,6.15468279253692,0.149993333333333,20260709,1000
20,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.248248248248248,0.0136677673141328,0.248,0.00401606425702811,1.97389827440068,0.00359693926001933,0.0179846963000967,0.161027799548625,0.160987373080552,0.933933933933934,0.620763944212402,0.999,999,1000,31.42815,10.8550161517358,0.00505,20260709,1000
40,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.465,0.0157726028289563,0.465,0,1.5183083443578,0.00972708922575807,0.0486354461287904,0.113736840686102,0.11409535102331,0.942,0.439487203211727,1,1000,1000,31.476875,10.9479525903369,0.005025,20260709,1000
60,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.582,0.0155973074599432,0.582,0,1.30802081277104,0.000989928227768444,0.00494964113884222,0.0910933370244501,0.0910531603630316,0.957,0.362158395707421,1,1000,1000,31.5391666666667,10.9967281014257,0.0053,20260709,1000
90,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",5,0.2,0.3,0.2,"model_5",0.747,0.0137473997541353,0.747,0,1.14889002521092,-0.00152246057619021,-0.00761230288095105,0.0730436564370969,0.0730229981318283,0.954,0.296594717631439,1,1000,1000,31.5028555555556,10.9493131302627,0.00481111111111111,20260709,1000
