"N","lambda_bar","cv","D","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
120,2,0.3,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.839,0.0116223491601311,0.839,0,1.04720286585047,-0.0129480607541056,-0.0431602025136853,0.0963765623819288,0.0971946789288039,0.944,0.372221919014508,1,1000,1000,10.521025,4.52984590993918,0.452033333333333,20260709,1000
150,2,0.3,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.921,0.00852988862764339,0.921,0,1.01630619761831,-0.00859118744904563,-0.0286372914968188,0.0873567652773449,0.0877347236678047,0.953,0.333118053087116,1,1000,1000,10.5234466666667,4.52481767734459,0.45218,20260709,1000
20,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.257,0.0138185020895899,0.257,0.00772200772200772,1.97138069453264,0.00694801236074766,0.0231600412024922,0.252674708142456,0.25264389662627,0.936,0.967709353022661,1,1000,1000,20.9821,7.68157054814378,0.04565,20260709,1000
40,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.421,0.0156127832240123,0.421,0,1.4999935498727,-0.0031411059389766,-0.010470353129922,0.175967231088664,0.175907272439527,0.937,0.657098967126691,1,1000,1000,20.955225,7.73671128800684,0.046825,20260709,1000
60,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.622,0.0153334927527945,0.622,0,1.28466533211329,0.00822450948004488,0.0274150316001496,0.131423165016815,0.131614660319135,0.956,0.530295417822427,1,1000,1000,21.065,7.74690193002864,0.0438666666666667,20260709,1000
90,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.805,0.0125289664378192,0.805,0,1.12006643001747,-0.000671967223467185,-0.00223989074489062,0.110498895962525,0.11044567688632,0.947,0.429241548532829,1,1000,1000,21.0293,7.78621853753989,0.0457666666666667,20260709,1000
120,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.872,0.0105648473723003,0.872,0,1.06335454755102,-0.0031013081236308,-0.010337693745436,0.0954147954183737,0.0954174895583774,0.943,0.370199351655767,1,1000,1000,20.9733583333333,7.76130961187515,0.047125,20260709,1000
150,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.933,0.00790638982089803,0.933,0,1.02459118083807,-0.0046771329143741,-0.0155904430479137,0.08672952061644,0.0868122301804871,0.942,0.330302111444708,1,1000,1000,20.9921866666667,7.75776144765395,0.04586,20260709,1000
20,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.151006711409396,0.0119751646674641,0.135,0.0492957746478873,2.34637800795814,-0.0262892886859422,-0.087630962286474,0.325278999973791,0.326158248116749,0.937360178970917,1.22982923700761,0.894,894,1000,5.2189,5.0130232858334,0.8333,20260709,1000
40,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.286187845303867,0.0150242662833399,0.259,0.00384615384615385,1.6693217042495,-0.0256731840735441,-0.0855772802451469,0.215427701431313,0.216833867642951,0.90828729281768,0.772507661978577,0.905,905,1000,5.226575,5.10793048331971,0.83365,20260709,1000
60,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.377440347071584,0.0159642744954821,0.348,0,1.33082401295871,-0.0472390656789247,-0.157463552263082,0.160124745460773,0.166864179487185,0.914316702819957,0.611459817751805,0.922,922,1000,5.22415,5.16065174610757,0.832083333333333,20260709,1000
90,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.560126582278481,0.0161214010507507,0.531,0,1.11320829943743,-0.0465971740845064,-0.155323913615021,0.125394998512547,0.1337109415353,0.899789029535865,0.480646393064263,0.948,948,1000,5.26427777777778,5.21749692854778,0.829855555555556,20260709,1000
120,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.671232876712329,0.0152492222653284,0.637,0,1.03161520583937,-0.0456959881980735,-0.152319960660245,0.11347578399066,0.122275541828136,0.9072708113804,0.416875694912111,0.949,949,1000,5.22650833333333,5.17389250897401,0.8328,20260709,1000
150,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.768672199170125,0.0135814451696937,0.741,0,0.963911928937019,-0.048733968943983,-0.16244656314661,0.10449941804232,0.115255369359617,0.884854771784232,0.370764246403763,0.964,964,1000,5.26415333333333,5.22505335578918,0.831533333333333,20260709,1000
20,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.216432865731463,0.0130357024912972,0.216,0,2.15758582312634,0.00564863090368056,0.0188287696789352,0.301819052839238,0.301720682739207,0.93186372745491,1.1085570356016,0.998,998,1000,10.5273,9.71362783382201,0.5807,20260709,1000
40,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.364,0.0152152555022911,0.364,0,1.54479172819265,-0.0123483577050921,-0.0411611923503071,0.18593462906702,0.186251433653588,0.945,0.730857792836491,1,1000,1000,10.3984,9.67116521709767,0.5832,20260709,1000
60,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.496,0.0158108823283206,0.496,0,1.35992054501941,-0.0117797364943533,-0.0392657883145109,0.155282730138288,0.155651455967484,0.941,0.59062186947094,1,1000,1000,10.4928333333333,9.87018403435851,0.57855,20260709,1000
90,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.67,0.0148694317309035,0.67,0,1.15089176322179,-0.0157393976595767,-0.0524646588652557,0.116690403547283,0.117689261483086,0.952,0.474488896653057,1,1000,1000,10.4929888888889,9.88807389264183,0.581555555555556,20260709,1000
120,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.784,0.0130132240432569,0.784,0,1.09458882900741,-0.0102797548080673,-0.0342658493602242,0.107360297755408,0.107797869457191,0.944,0.409953060471834,1,1000,1000,10.51435,9.98210114639605,0.580383333333333,20260709,1000
150,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.875,0.0104582503316759,0.875,0,1.03766499101535,-0.0103664539440486,-0.0345548464801619,0.093237814115914,0.0937659856158228,0.946,0.364422309757432,1,1000,1000,10.5241466666667,9.95675172895034,0.578486666666667,20260709,1000
20,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.219,0.0130781879478772,0.219,0.00454545454545455,2.10122057830265,0.0060353785038027,0.020117928346009,0.262746359222555,0.262684296121993,0.925,1.01493867446334,1,1000,1000,20.952,18.6633952167474,0.33445,20260709,1000
40,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.389,0.0154168414404508,0.389,0,1.52600955382955,-0.00850919228986124,-0.0283639742995375,0.179024579582019,0.179137256448372,0.944,0.691535918830327,1,1000,1000,21.0824,19.151557836968,0.3316,20260709,1000
60,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.567,0.0156687906361659,0.567,0,1.31772661096608,0.00290580738392043,0.00968602461306811,0.140708149432047,0.140667793932468,0.952,0.560734655977863,1,1000,1000,21.065,19.2117302134596,0.3318,20260709,1000
90,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.706,0.0144070815920505,0.706,0,1.1632949442173,-0.00663291425775497,-0.0221097141925166,0.11805778694476,0.118185020069325,0.949,0.454258840170107,1,1000,1000,21.0439222222222,19.2664506511061,0.332133333333333,20260709,1000
120,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.862,0.0109066951914867,0.862,0,1.07047366837856,-0.00250215372356749,-0.00834051241189164,0.095949398447469,0.0959340479111826,0.957,0.389687275488109,1,1000,1000,20.9925083333333,19.3361491658274,0.334791666666667,20260709,1000
150,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.895,0.00969407035254026,0.895,0,1.04367734678502,-0.00511919168443592,-0.0170639722814531,0.0920867957904615,0.0921829924904653,0.94,0.348421843943994,1,1000,1000,20.9660733333333,19.3745311266024,0.333673333333333,20260709,1000
20,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.218436873747495,0.0130791564943663,0.218,0.0045662100456621,1.9310997104693,-0.0149761027033353,-0.0499203423444511,0.254663168201684,0.254975743149951,0.943887775551102,1.00121473912735,0.998,998,1000,10.4612,4.37323416915295,0.45535,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.43,0.0156556698994326,0.43,0,1.46433494823536,-0.00925072918773528,-0.0308357639591176,0.171755965620981,0.17191913100401,0.943,0.663745497509505,1,1000,1000,10.486975,4.48181891724904,0.454625,20260709,1000
60,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.57,0.0156556698994326,0.57,0,1.25915256612797,-0.0154178437905275,-0.0513928126350915,0.140532025207553,0.141305381235028,0.943,0.540585258406088,1,1000,1000,10.50335,4.4913131473236,0.4524,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.749,0.0137112727345057,0.749,0,1.09390182018766,-0.0148286729294356,-0.0494289097647854,0.104678384297757,0.105671642912836,0.955,0.431330196439155,1,1000,1000,10.5444111111111,4.5158527089472,0.448322222222222,20260709,1000
120,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.859,0.0110054077616415,0.859,0,1.04244754096954,-0.0119213379440541,-0.039737793146847,0.098186530705228,0.0988588514777159,0.938,0.372661192084302,1,1000,1000,10.50435,4.5051880784192,0.452383333333333,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.91,0.00904986187739901,0.91,0,1.00457136185633,-0.0141243798021241,-0.0470812660070804,0.0867420602394283,0.0878416696924681,0.94,0.332725275604943,1,1000,1000,10.5178666666667,4.51958626570818,0.450193333333333,20260709,1000
20,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.276,0.0141359117144951,0.276,0.0177935943060498,1.97709343281098,0.00693826562787875,0.0231275520929292,0.265252426275442,0.265210539619539,0.935,0.976772753116184,1,1000,1000,21.04195,7.6799155246985,0.04655,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.447,0.0157223089907303,0.447,0,1.47522747339959,0.0029396351211346,0.00979878373711533,0.168207230148083,0.16814880331558,0.947,0.665022937000355,1,1000,1000,20.976725,7.69131024878989,0.04565,20260709,1000
60,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.598,0.0155047089621186,0.598,0,1.27601485427414,-0.00115412699587303,-0.00384708998624343,0.1375476614701,0.137483714765931,0.944,0.532828798369238,1,1000,1000,20.9701,7.72267149601053,0.0457166666666667,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.776,0.0131842330076497,0.776,0,1.14053658629685,-0.00116015932134017,-0.00386719773780057,0.111372639088875,0.111322984340764,0.948,0.428614325852439,1,1000,1000,21.0010777777778,7.7653791045682,0.0467888888888889,20260709,1000
120,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.896,0.00965318600255895,0.896,0,1.04652785092279,-0.00375832035513896,-0.0125277345171299,0.0900978275346499,0.0901311593170137,0.952,0.371422399916279,1,1000,1000,20.97725,7.78411564681099,0.0464,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.948,0.00702111102319284,0.948,0,1.02532264774933,-0.0015763101863685,-0.005254367287895,0.0824615569386308,0.082435388142314,0.95,0.331550427241425,1,1000,1000,21.02228,7.77990947818592,0.0464333333333333,20260709,1000
20,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.275,0.0141200212464429,0.275,0,1.87258325224159,0.00802879864522216,0.0267626621507405,0.239271075099544,0.239286143225214,0.948,0.94123225524208,1,1000,1000,41.95725,14.022422081747,0.000649999999999999,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.446,0.0157189058143371,0.446,0,1.4619602833201,-0.00618851627988287,-0.0206283875996096,0.171462800629055,0.171488746689997,0.931,0.640290034460882,1,1000,1000,42.1307,14.1925326402081,7e-04,20260709,1000
60,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.603,0.0154722655096143,0.603,0,1.28299658287764,0.00167232824878,0.00557442749593332,0.135665642650572,0.135608104886723,0.941,0.525545448827097,1,1000,1000,42.0112333333333,14.0800487260259,0.000799999999999999,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.786,0.0129693484801666,0.786,0,1.11676665074398,-0.00251897845814109,-0.00839659486047029,0.105535653794967,0.105512945652094,0.948,0.425266885462852,1,1000,1000,42.0272333333333,14.1668316410397,0.000755555555555555,20260709,1000
120,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.887,0.0100115433375679,0.887,0,1.06312218411932,-0.00120467746073688,-0.0040155915357896,0.0956656817727028,0.0956254254586687,0.942,0.365801325179663,1,1000,1000,42.066425,14.1189360257131,0.000691666666666667,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.937,0.00768316341099159,0.937,0,1.03197192347738,-0.00193917307881647,-0.00646391026272157,0.085201048927114,0.0851805136857709,0.941,0.327806846693863,1,1000,1000,42.00548,14.1283630060368,0.000653333333333334,20260709,1000
20,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.223223223223223,0.0131745278481272,0.223,0.00888888888888889,2.06120029432085,0.000840323568856549,0.00280107856285516,0.288648513166967,0.288505232069857,0.936936936936937,1.08488139013145,0.999,999,1000,10.3382,9.47888615476133,0.58325,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.359,0.0151696736945789,0.359,0.00277777777777778,1.55877146894299,-0.00830529479715064,-0.0276843159905021,0.184483219273887,0.184577902407441,0.96,0.73792640007039,1,1000,1000,10.511225,9.78750238542023,0.580275,20260709,1000
60,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.497,0.015811103693291,0.497,0,1.34979869325368,-0.00908315461409959,-0.0302771820469986,0.148962596992124,0.149164905876278,0.951,0.593502044087249,1,1000,1000,10.5258833333333,9.9027939418858,0.580633333333333,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.678,0.0147755202954075,0.678,0,1.16883723902716,-0.0113742766759423,-0.0379142555864742,0.121248312490984,0.121720278912474,0.938,0.475482432081293,1,1000,1000,10.5317444444444,9.95101067133711,0.579811111111111,20260709,1000
120,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.799,0.0126727660753286,0.799,0,1.08955404109411,-0.0100070331018077,-0.0333567770060258,0.107189104956886,0.107601837478445,0.946,0.40736342013872,1,1000,1000,10.4895583333333,9.95007903439429,0.581991666666667,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.864,0.0108399261990108,0.864,0,1.03967576526407,-0.0117957625508318,-0.0393192085027725,0.0936415950628035,0.0943351450506956,0.951,0.36813323044253,1,1000,1000,10.5209466666667,9.9335883908338,0.57922,20260709,1000
20,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.228,0.0132671021704063,0.228,0.0172413793103448,2.04873450099211,-0.0057397241474848,-0.0191324138249493,0.27960867722123,0.279527772856863,0.925,1.0311110004072,1,1000,1000,20.85375,18.4787167316643,0.3307,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.401,0.0154983547513922,0.401,0.00248756218905473,1.53064664702147,-0.00244827468634423,-0.00816091562114744,0.177893771683772,0.177821657451543,0.945,0.693717692358886,1,1000,1000,21.044825,19.1258874161016,0.333875,20260709,1000
60,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.549,0.015735278834517,0.549,0,1.31712545579626,-0.0027068381312888,-0.00902279377096268,0.142901608986084,0.142855787259844,0.951,0.559227927987548,1,1000,1000,21.0392166666667,19.2078867112585,0.3312,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.747,0.0137473997541353,0.747,0,1.16754933736978,0.00143420676004008,0.0047806892001336,0.117904545273769,0.117854305239344,0.937,0.451630397442647,1,1000,1000,20.9872777777778,19.3292099243307,0.334122222222222,20260709,1000
120,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.832,0.0118226900492231,0.832,0,1.08213778688352,-0.00583993454224124,-0.0194664484741375,0.102438521284129,0.102553702164738,0.944,0.390651257248994,1,1000,1000,21.013425,19.3291964006188,0.332016666666667,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.922,0.00848033018225116,0.922,0,1.04183902569217,-0.000940354686222666,-0.00313451562074222,0.0905296500140258,0.0904892600315984,0.948,0.349983143397824,1,1000,1000,20.9253466666667,19.2970284466049,0.33442,20260709,1000
20,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.274,0.0141040419738457,0.274,0.0072463768115942,1.9133628586466,0.00624392433023896,0.0208130811007965,0.251163107896935,0.251115133858397,0.944,0.971405080847218,1,1000,1000,41.68655,36.6970138185702,0.16785,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.434,0.0156730341670016,0.434,0.00229885057471264,1.4764192256612,-0.00196430689022792,-0.00654768963409306,0.171090288438882,0.171016003382317,0.952,0.669463664429679,1,1000,1000,42.292725,37.5629104809327,0.1644,20260709,1000
60,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.59,0.0155531347322654,0.59,0,1.29733013320288,0.00103531818198721,0.00345106060662403,0.138440200034788,0.138374835791861,0.947,0.539327408698226,1,1000,1000,42.2453,38.2217875919812,0.1671,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.758,0.0135438546950268,0.758,0,1.14133043178431,-0.00506065520034188,-0.0168688506678063,0.115214021935787,0.115267544481637,0.939,0.438217245250732,1,1000,1000,42.0403444444444,38.1496674087616,0.166211111111111,20260709,1000
120,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.858,0.0110379345894058,0.858,0,1.06503142386022,-0.00488574218624954,-0.0162858072874985,0.0964060961365022,0.0964816651681486,0.949,0.378555090540368,1,1000,1000,41.9280166666667,37.9677820735758,0.166216666666667,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.928,0.00817410545564467,0.928,0,1.02712196564733,-0.00423654212022517,-0.0141218070674172,0.0860779029410577,0.0861390983148295,0.947,0.336173808948018,1,1000,1000,42.1799466666667,38.1183442816014,0.163913333333333,20260709,1000
20,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.255,0.0137831418769452,0.255,0.00778210116731518,1.94107578103566,0.00650095639003134,0.0216698546334378,0.248972780325236,0.248933164386589,0.946,0.969929873093055,1,1000,1000,15.8263,6.10041484453528,0.14805,20260709,1000
40,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.42,0.0156076904121013,0.42,0,1.48376116069545,-0.00124658774526548,-0.00415529248421827,0.165582674912867,0.165504557611189,0.944,0.660478185117455,1,1000,1000,15.75325,6.15809285040284,0.15135,20260709,1000
60,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.558,0.0157046489932122,0.558,0.00178890876565295,1.28428098613643,-0.0115382466944098,-0.0384608223146995,0.142468833345277,0.142864279101078,0.935,0.537327881997424,1,1000,1000,15.7468,6.13398134590947,0.148533333333333,20260709,1000
90,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.761,0.0134862522592453,0.761,0,1.14162663017984,-0.0014933644367589,-0.00497788145586301,0.112654854321608,0.112608415419814,0.945,0.434432602014233,1,1000,1000,15.7566333333333,6.16957448701417,0.149011111111111,20260709,1000
120,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.88,0.0102761860629321,0.88,0,1.06625538014961,-0.00157894655826107,-0.00526315519420358,0.096601531607549,0.0965661282502784,0.937,0.374137295678841,1,1000,1000,15.7359,6.13329993105326,0.14955,20260709,1000
150,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.929,0.00812151463706124,0.929,0,1.01964514481132,-0.00622924432873972,-0.0207641477624658,0.0885508535956912,0.0887255087545862,0.942,0.332859453078441,1,1000,1000,15.7582866666667,6.17308778378425,0.1493,20260709,1000
20,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.282,0.0142294061717276,0.282,0.013986013986014,1.91683660053028,0.00314630583516601,0.01048768611722,0.252275165628443,0.252168625475244,0.927,0.956047161435476,1,1000,1000,31.37555,10.7286631128,0.0062,20260709,1000
40,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.468,0.0157789733506334,0.468,0,1.49222799394413,0.00960332469881336,0.0320110823293779,0.169733678276543,0.169920380958302,0.944,0.657571113366782,1,1000,1000,31.513825,10.874832516616,0.00515,20260709,1000
60,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.599,0.0154983547513922,0.599,0,1.26030331529226,-0.00741923701667163,-0.0247307900555721,0.136816177479536,0.136948869406072,0.939,0.530412461649165,1,1000,1000,31.4938833333333,10.9211276049781,0.00481666666666667,20260709,1000
90,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.813,0.0123300851578568,0.813,0,1.12744349587591,0.00355842673608253,0.0118614224536084,0.10611607495477,0.106122679683838,0.954,0.426192298892058,1,1000,1000,31.4199888888889,10.9471841442589,0.0054,20260709,1000
120,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",2,0.2,0.3,0.1,"model_2",0.9,0.00948683298050514,0.9,0,1.0644573349071,0.0028463845609486,0.00948794853649534,0.091269301689668,0.0912680516421684,0.952,0.367650874697709,1,1000,1000,31.4848583333333,10.9450464516475,0.00501666666666667,20260709,1000
