"N","lambda_bar","D","cv","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
120,2,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.288590604026846,0.0371199820728544,0.043,0,1.84451282662338,0.0047493816576079,0.047493816576079,0.0697955667971317,0.0697229063437643,0.939597315436242,0.276721091423143,0.149,149,1000,4.50144166666667,1.05998834867556,1,20260709,1000
150,2,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.385093167701863,0.0383508176798824,0.062,0,1.5885327738858,0.00675453541435805,0.0675453541435805,0.0530545730876397,0.0533191177777813,0.981366459627329,0.243789242154573,0.161,161,1000,4.49782666666667,1.05679348256986,1,20260709,1000
20,3,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.120915032679739,0.0131789212983424,0.074,0.038961038961039,3.39737230180687,0.00672902355924071,0.0672902355924071,0.151230444230519,0.151256592192067,0.934640522875817,0.576950758437709,0.612,612,1000,6.75365,1.27827759325131,1,20260709,1000
40,3,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.175675675675676,0.0139890754988646,0.13,0.00763358778625954,2.35681590654246,0.00105771963842825,0.0105771963842825,0.0969700409212418,0.0969102708445288,0.952702702702703,0.378798156723248,0.74,740,1000,6.759525,1.28650751837128,1,20260709,1000
60,3,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.272251308900524,0.0161038243686534,0.208,0.00478468899521531,1.88033049000277,0.00166514332031779,0.0166514332031779,0.0757754535266645,0.0757441513134582,0.955497382198953,0.302299483929674,0.764,764,1000,6.75268333333333,1.29039595855103,1,20260709,1000
90,3,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.361647361647362,0.0172370312901433,0.281,0,1.61822449002224,-0.000475861485653054,-0.00475861485653054,0.0619569073188935,0.0619188537557019,0.952380952380952,0.243129047599729,0.777,777,1000,6.75157777777778,1.29272963427857,1,20260709,1000
120,3,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.469259723964868,0.0176774046218534,0.374,0,1.46735286340969,0.0024026583807451,0.024026583807451,0.0524034990304475,0.052425698837669,0.958594730238394,0.208875783696733,0.797,797,1000,6.7505,1.29714847277728,1,20260709,1000
150,3,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.551378446115288,0.0176061142003727,0.44,0,1.37872838482172,0.00378966060981428,0.0378966060981428,0.0478428446913405,0.0479628082226675,0.954887218045113,0.186905844658998,0.798,798,1000,6.75327333333333,1.29392845598704,1,20260709,1000
20,5,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.156774916013438,0.0121670226801204,0.14,0.0277777777777778,2.58479671539144,-0.000217794608744937,-0.00217794608744937,0.112032525578654,0.111969991647995,0.940649496080627,0.437287872926873,0.893,893,1000,11.2494,1.65777610059789,0.14845,20260709,1000
40,5,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.304878048780488,0.0146756055591839,0.3,0,1.85773828926703,0.00371690361336102,0.0371690361336102,0.075277829230237,0.0753313218536096,0.95020325203252,0.29263623237407,0.984,984,1000,11.257325,1.66617872707559,0.14485,20260709,1000
60,5,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.39616935483871,0.0155289530941072,0.393,0,1.58224646547894,0.000647548203012147,0.00647548203012147,0.0613790128676926,0.0613514855072332,0.938508064516129,0.237294115294328,0.992,992,1000,11.2506833333333,1.67082403716511,0.147716666666667,20260709,1000
90,5,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.553,0.0157223089907303,0.553,0,1.36358989382709,0.0016865286956457,0.016865286956457,0.0490008445840611,0.0490053677286743,0.951,0.191760913143551,1,1000,1000,11.245,1.67773526274689,0.149166666666667,20260709,1000
120,5,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.683,0.0147143127600306,0.683,0,1.22673973715768,0.000872195960039415,0.00872195960039415,0.042284738432147,0.0422725895937725,0.948,0.164715473024363,1,1000,1000,11.2524666666667,1.67691293352763,0.148075,20260709,1000
150,5,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.721,0.0141830532678969,0.721,0,1.16736236180007,-0.0016029617457258,-0.016029617457258,0.0389226551836061,0.0389361990930499,0.947,0.148095186792971,1,1000,1000,11.2581066666667,1.67556968223561,0.148406666666667,20260709,1000
20,8,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.197095435684647,0.0128124366172676,0.19,0.0206185567010309,2.1026041746458,-0.00461562746594404,-0.0461562746594404,0.0940190489139414,0.0940835579959267,0.936721991701245,0.364011134282985,0.964,964,1000,18.0162,2.08470814690019,4.99999999999996e-05,20260709,1000
40,8,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.351053159478435,0.0151162276946928,0.35,0,1.68105181131662,0.00123765960102071,0.0123765960102071,0.0668162199903527,0.0667941705114382,0.9358074222668,0.253338492694304,0.997,997,1000,17.996625,2.10881027028772,2e-04,20260709,1000
60,8,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.493,0.0158098387088547,0.493,0,1.40853119889595,-0.000854863427355676,-0.00854863427355676,0.0532133026460215,0.0531935589559301,0.939,0.203449960208606,1,1000,1000,18.0126166666667,2.12220670509169,8.33333333333331e-05,20260709,1000
90,8,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.647,0.0151126106282138,0.647,0,1.24935269630889,0.000856005364624726,0.00856005364624726,0.042984791837975,0.0429718207923397,0.942,0.166198074862933,1,1000,1000,17.9839333333333,2.12153471212963,8.88888888888889e-05,20260709,1000
120,8,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.794,0.0127892142057282,0.794,0,1.1311390991925,-1.51996871102927e-05,-0.000151996871102927,0.0363165194594517,0.0362983598402679,0.943,0.143514950460071,1,1000,1000,18.0054166666667,2.11902208264791,0.000125,20260709,1000
150,8,3,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.848,0.0113532374237483,0.848,0,1.07122386289283,-0.00181893864005951,-0.0181893864005951,0.0326731679048813,0.0327074441498556,0.946,0.128271006245474,1,1000,1000,17.9978866666667,2.12202908141777,0.000106666666666666,20260709,1000
20,1,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.094488188976378,0.0149855723370385,0.036,0.0769230769230769,4.02895854843255,0.012556433373146,0.12556433373146,0.173570936300041,0.17379718293951,0.931758530183727,0.681979650840721,0.381,381,1000,5.2511,1.13870147433943,1,20260709,1000
40,1,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.160349854227405,0.0198123690255417,0.055,0,2.74160276223282,0.00736849922023873,0.0736849922023873,0.115621701137767,0.115687932354395,0.941690962099125,0.442594961748247,0.343,343,1000,5.236775,1.14177175783296,1,20260709,1000
60,1,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.212218649517685,0.0231853911146677,0.066,0,2.24751034049375,0.000489136640719465,0.00489136640719465,0.0920693869427892,0.0919225476421752,0.958199356913183,0.356206280813713,0.311,311,1000,5.2515,1.13827482614187,1,20260709,1000
90,1,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.291666666666667,0.0309268268886282,0.063,0,1.86043592766644,0.0047771318000551,0.047771318000551,0.070710548730181,0.0707082359172147,0.939814814814815,0.285185094387388,0.216,216,1000,5.24986666666667,1.14718866904176,1,20260709,1000
120,1,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.422535211267606,0.0338457705006456,0.09,0.010989010989011,1.62042681623212,0.0032466077384348,0.032466077384348,0.0649164051002272,0.0648451649681474,0.967136150234742,0.248919757670993,0.213,213,1000,5.24834166666667,1.14356887472608,1,20260709,1000
150,1,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.431192660550459,0.033542082977194,0.094,0,1.5053148719532,-0.000588512498359214,-0.00588512498359214,0.0571999372954841,0.0570716283814167,0.954128440366973,0.219177637298047,0.218,218,1000,5.25063333333333,1.14393420970909,1,20260709,1000
20,2,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.153757225433526,0.0122647076299904,0.133,0.00746268656716418,2.56527751668443,0.000887791858239922,0.00887791858239922,0.110175224889909,0.110115100296261,0.95028901734104,0.450425707290872,0.865,865,1000,10.48945,1.59952576509318,0.25935,20260709,1000
40,2,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.26046986721144,0.0140270173965895,0.255,0,1.8592112412834,-0.000908328929892802,-0.00908328929892802,0.0765096233845648,0.0764759324518813,0.944841675178754,0.301047009951692,0.979,979,1000,10.487725,1.61175375876808,0.263125,20260709,1000
60,2,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.341046277665996,0.0150362979383326,0.339,0,1.5621255278523,-0.00330239168818419,-0.0330239168818419,0.0579330683914875,0.0579980146617559,0.955734406438632,0.243141368243182,0.994,994,1000,10.4839333333333,1.61384145226585,0.262316666666667,20260709,1000
90,2,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.521042084168337,0.0158132016171496,0.52,0,1.38165720331835,0.000319287571609983,0.00319287571609983,0.0512007013154052,0.051176039260545,0.943887775551102,0.196376749569432,0.998,998,1000,10.5043777777778,1.61481473683976,0.256488888888889,20260709,1000
120,2,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.649,0.0150930116279025,0.649,0,1.24612252708591,0.000937983528532554,0.00937983528532554,0.0429871944014976,0.0429759327615985,0.951,0.169972776865162,1,1000,1000,10.4995083333333,1.61173203599125,0.258491666666667,20260709,1000
150,2,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.711,0.0143345387090063,0.711,0,1.18116332935725,-0.000980281522418025,-0.00980281522418025,0.0409386345333516,0.0409299007758517,0.937,0.15144615233382,1,1000,1000,10.50456,1.61960286716944,0.257533333333333,20260709,1000
20,3,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.188284518828452,0.0126438773612342,0.18,0.010989010989011,2.19034277364438,-0.00199608787221683,-0.0199608787221683,0.0976581584222853,0.0976274767192216,0.943514644351464,0.386756378290482,0.956,956,1000,15.75905,1.96057726481594,0.00155,20260709,1000
40,3,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.324623115577889,0.014844011309927,0.323,0,1.66304227297935,-0.00227371730482603,-0.0227371730482603,0.0655928352122358,0.0655992818659583,0.936683417085427,0.261470216024378,0.995,995,1000,15.7499,1.97723986962132,0.00165,20260709,1000
60,3,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.485,0.0158042715744826,0.485,0.00205761316872428,1.46065143633232,0.00317320553025059,0.0317320553025059,0.0543608689959178,0.0544262639472026,0.943,0.210183465976541,1,1000,1000,15.7510833333333,1.97769998889283,0.00166666666666667,20260709,1000
90,3,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.644,0.0151414662433993,0.644,0,1.26327400101466,0.00170031160434435,0.0170031160434435,0.0439724407293763,0.0439833267012248,0.949,0.171979193990863,1,1000,1000,15.7523444444444,1.98134552344916,0.00172222222222222,20260709,1000
120,3,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.747,0.0137473997541353,0.747,0,1.14796600060582,-0.000856212526930078,-0.00856212526930078,0.0374494076917499,0.0374404697916267,0.952,0.148869231573647,1,1000,1000,15.7558083333333,1.97410160592839,0.00153333333333333,20260709,1000
150,3,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.838,0.0116514376795312,0.838,0,1.10057673784846,0.00030293421231295,0.0030293421231295,0.0334841843461769,0.033468809059547,0.948,0.132809468087469,1,1000,1000,15.7624466666667,1.98381200799096,0.00169333333333333,20260709,1000
20,5,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.234170854271357,0.0134252018796264,0.233,0.00851063829787234,2.03046089672388,-0.00148128375088867,-0.0148128375088867,0.0871435136826761,0.0871123069707876,0.95678391959799,0.342267136458806,0.995,995,1000,26.26375,2.5348521947936,0,20260709,1000
40,5,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.428,0.0156465970741245,0.428,0,1.54506872352293,0.00176471675751814,0.0176471675751814,0.0600452119126962,0.0600411215035264,0.937,0.230084895411742,1,1000,1000,26.242125,2.55245525530273,0,20260709,1000
60,5,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.551,0.0157289224042844,0.551,0,1.33239511053525,-1.82649762012488e-05,-0.000182649762012488,0.0478686171344698,0.0478446803257106,0.951,0.189353825506578,1,1000,1000,26.2513,2.54301488423409,0,20260709,1000
90,5,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.713,0.0143049292203771,0.713,0,1.17005212051671,-0.000981032379359245,-0.00981032379359245,0.0388155616858456,0.0388085506774995,0.955,0.152986709022947,1,1000,1000,26.2285666666667,2.55191010103876,0,20260709,1000
120,5,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.834,0.0117662228433767,0.834,0,1.10517582537477,0.000641166844831259,0.00641166844831259,0.0338362495598508,0.033825404467872,0.956,0.132328863053442,1,1000,1000,26.2607333333333,2.5529096550779,0,20260709,1000
150,5,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.914,0.00886588969026797,0.914,0,1.04839724927143,-3.02697021223736e-05,-0.000302697021223736,0.0287328068326499,0.0287184527882119,0.955,0.118099725172901,1,1000,1000,26.2514266666667,2.56354159547778,0,20260709,1000
20,8,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.263263263263263,0.0139337671627808,0.263,0,1.86866494608001,-0.000414102534362956,-0.00414102534362956,0.0812407801365006,0.0812011648134926,0.937937937937938,0.317681579753583,0.999,999,1000,41.9682,3.20005475343776,0,20260709,1000
40,8,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.432,0.0156644821171975,0.432,0,1.49791075699492,0.000749604358848965,0.00749604358848965,0.0557330016314149,0.0557101715135688,0.945,0.216659563631288,1,1000,1000,42.005425,3.21016422053634,0,20260709,1000
60,8,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.596,0.0155172162451904,0.596,0,1.26220822500325,-0.0012082384742863,-0.012082384742863,0.04453629559335,0.0445304163888438,0.954,0.176733627438133,1,1000,1000,42.0067666666667,3.2255878335256,0,20260709,1000
90,8,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.811,0.012380589646701,0.811,0,1.15973478347768,0.00424578477327969,0.0424578477327969,0.0355565145763869,0.0357914536088297,0.949,0.142874657543362,1,1000,1000,41.9908555555556,3.24451693960452,0,20260709,1000
120,8,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.885,0.0100883596287999,0.885,0,1.064994423881,-0.000280691233186983,-0.00280691233186983,0.0317214636803592,0.0317068414436808,0.954,0.122821090668952,1,1000,1000,42.0164583333333,3.22320212725395,0,20260709,1000
150,8,7,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.931,0.00801492358042171,0.931,0,1.03217834376215,-0.000909865904951276,-0.00909865904951276,0.0289286673243842,0.0289285115644881,0.938,0.109802121802103,1,1000,1000,42.0057133333333,3.23304002676441,0,20260709,1000
20,1,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.166666666666667,0.0127677377715812,0.142,0.0138888888888889,2.6086686908061,0.000619622799620079,0.00619622799620079,0.115550341336554,0.115484172478862,0.949530516431925,0.451078613169513,0.852,852,1000,10.4762,1.60712393435364,0.266,20260709,1000
40,1,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.268167860798362,0.0141730011049377,0.262,0.00380228136882129,1.87539023450394,0.000288867876865967,0.00288867876865967,0.0767713100327155,0.0767325544037588,0.95496417604913,0.301062182708952,0.977,977,1000,10.50005,1.61465785883798,0.2604,20260709,1000
60,1,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.407444668008048,0.0155849560683944,0.405,0,1.59500895970626,0.00156643486651038,0.0156643486651038,0.0637990078824303,0.0637861445948132,0.932595573440644,0.241905949476181,0.994,994,1000,10.5127,1.61162049202912,0.2545,20260709,1000
90,1,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.506,0.0158102498398982,0.506,0,1.38862544699467,-0.000452560743356867,-0.00452560743356867,0.0507917967879952,0.0507684116903265,0.943,0.196632640200505,1,1000,1000,10.4997222222222,1.60928276856598,0.256933333333333,20260709,1000
120,1,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.619,0.0153570504980611,0.619,0,1.24683414030143,-0.00149205278293042,-0.0149205278293042,0.0444465111341973,0.0444493316165426,0.944,0.170154472376536,1,1000,1000,10.4924666666667,1.62129531968937,0.260483333333333,20260709,1000
150,1,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.743,0.0138185020895899,0.743,0,1.16570263815996,-0.000581010832966217,-0.00581010832966217,0.0388944820020031,0.038879371433473,0.945,0.151791442007266,1,1000,1000,10.4962333333333,1.62235005381174,0.260346666666667,20260709,1000
20,2,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.222787385554425,0.0132720637769543,0.219,0,2.17928265214081,0.00468312073704941,0.0468312073704941,0.0928563899552228,0.0929272261073238,0.943031536113937,0.355702958979323,0.983,983,1000,20.99435,2.27011536182412,0,20260709,1000
40,2,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.359,0.0151696736945789,0.359,0,1.57788682933694,-0.0031975081495,-0.031975081495,0.0615760948948847,0.0616283044177548,0.946,0.242666417505417,1,1000,1000,20.996775,2.28600728159617,0,20260709,1000
60,2,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.512,0.0158068339650924,0.512,0,1.36512001590796,-0.00151138634704356,-0.0151138634704356,0.0509597004210421,0.0509566331759211,0.948,0.197050104299301,1,1000,1000,20.9844833333333,2.27759516906803,0,20260709,1000
90,2,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.684,0.0147018366199601,0.684,0,1.23205936247583,0.0013937776576475,0.013937776576475,0.0423029866321162,0.0423047958448916,0.941,0.160308941643892,1,1000,1000,21.0038,2.27683916194414,0,20260709,1000
120,2,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.805,0.0125289664378192,0.805,0,1.11065637206142,-0.000628263122120484,-0.00628263122120484,0.0347263999659911,0.0347147180068341,0.95,0.138425797145179,1,1000,1000,21.0093,2.28503888587193,0,20260709,1000
150,2,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.872,0.0105648473723003,0.872,0,1.07104398403951,-0.000401569654627329,-0.00401569654627329,0.0320795502438427,0.0320660210267956,0.95,0.123421234461358,1,1000,1000,20.9978066666667,2.28699761770947,6.66666666666662e-06,20260709,1000
20,3,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.258032128514056,0.0138643582935573,0.257,0,1.96569809595325,0.00191832117301573,0.0191832117301573,0.0824068846544912,0.0823878415014847,0.943775100401606,0.325476683922164,0.996,996,1000,31.4968,2.79487447893986,0,20260709,1000
40,3,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.437,0.0156853753541316,0.437,0,1.49578100279077,0.0014317456156481,0.014317456156481,0.0554262058315597,0.0554169840761609,0.961,0.224157326900981,1,1000,1000,31.50005,2.780945748731,0,20260709,1000
60,3,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.601,0.0154854447788883,0.601,0,1.30750547230892,0.00152168423905319,0.0152168423905319,0.0468151051108816,0.0468164280504156,0.95,0.183739253861925,1,1000,1000,31.4953333333333,2.80555769476839,0,20260709,1000
90,3,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.73,0.0140392307481571,0.73,0,1.16064220889992,-0.00160174555573733,-0.0160174555573733,0.0386861356429993,0.0386999491307531,0.949,0.148990944673265,1,1000,1000,31.4879555555556,2.79496223134246,0,20260709,1000
120,3,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.865,0.0108062481925967,0.865,0,1.08284364105971,0.00020410335613627,0.0020410335613627,0.0329872478145805,0.0329713818036513,0.951,0.12817695681648,1,1000,1000,31.5094916666667,2.80055761213685,0,20260709,1000
150,3,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.916,0.00877177291087725,0.916,0,1.04284142744368,-0.000639043945604628,-0.00639043945604628,0.0294184560917797,0.029410686670487,0.95,0.11410457315556,1,1000,1000,31.5035266666667,2.80837861111297,0,20260709,1000
20,5,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.279,0.0141830532678969,0.279,0.00711743772241993,1.84184948542413,0.000138943646133385,0.00138943646133385,0.0784761361751778,0.0784370113554364,0.958,0.310885063798406,1,1000,1000,52.48475,3.55771958271752,0,20260709,1000
40,5,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.486,0.0158051890213309,0.486,0,1.45288306577944,0.00141336629662414,0.0141336629662414,0.0569692258886002,0.0569582725329381,0.935,0.211586091467193,1,1000,1000,52.533525,3.59714500056272,0,20260709,1000
60,5,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.632,0.0152504426165276,0.632,0,1.23003395264084,-0.00100660410096616,-0.0100660410096616,0.0413320982921565,0.041323688832186,0.961,0.169398828230314,1,1000,1000,52.50505,3.61363880313492,0,20260709,1000
90,5,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.796,0.0127429980773757,0.796,0,1.13900671648202,0.00107108455539989,0.0107108455539989,0.0366270102796156,0.0366243575543089,0.936,0.139918222468634,1,1000,1000,52.4925333333333,3.61645778833951,0,20260709,1000
120,5,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.892,0.00981509042240569,0.892,0,1.06539943509792,0.00027796289450259,0.0027796289450259,0.0313971734819782,0.0313827019793627,0.954,0.119865748499683,1,1000,1000,52.5203,3.60015762446106,0,20260709,1000
150,5,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.956,0.00648567652600714,0.956,0,1.03362833818847,0.000625255002702982,0.00625255002702982,0.0274647261142164,0.0274581101528637,0.948,0.106650349693833,1,1000,1000,52.49816,3.62639412165488,0,20260709,1000
20,8,14,0,Inf,0.75,0,0.3,0,"fixed",7,0.2,0.3,0.1,"fixed_7",0.286,0.0142899965010493,0.286,0.00694444444444444,1.82069616466527,-0.00259165474514284,-0.0259165474514284,0.0788903404968694,0.078893464952468,0.93,0.292825215868383,1,1000,1000,84.05435,4.52712818513586,0,20260709,1000
