"N","lambda_bar","cv","D","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
120,2,0.3,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.869,0.0106695360723885,0.869,0,1.04188436639291,-0.0205196693676648,-0.034199448946108,0.188576766686054,0.189596130149829,0.953,0.739436382430873,1,1000,1000,10.4968833333333,4.51634854549801,0.453708333333333,20260709,1000
150,2,0.3,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.919,0.00862780389206894,0.919,0,0.998014527884619,-0.0287942054494656,-0.0479903424157761,0.174393840143056,0.176668912194047,0.93,0.657267399310368,1,1000,1000,10.5095666666667,4.50331179322627,0.45118,20260709,1000
20,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.277,0.0141517136771488,0.277,0.00359712230215827,1.96028760529886,0.0347777563546638,0.0579629272577731,0.472126809961076,0.473170490728661,0.922,1.81211057344765,1,1000,1000,20.91305,7.67191113893961,0.0501,20260709,1000
40,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.464,0.0157703519301251,0.464,0,1.45736765594922,0.00257118543915058,0.00428530906525097,0.329790076347288,0.329635167961878,0.938,1.27529341942574,1,1000,1000,20.96735,7.73192752677852,0.04535,20260709,1000
60,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.63,0.0152676127799994,0.63,0,1.25490083036348,0.00145681165140532,0.00242801941900887,0.256221626502185,0.256097627216118,0.958,1.03608426612928,1,1000,1000,21.0168166666667,7.74132619810419,0.0456333333333333,20260709,1000
90,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.799,0.0126727660753286,0.799,0,1.12720032710767,0.00163834793482676,0.00273057989137793,0.217280899633199,0.217178411772493,0.948,0.848679604902222,1,1000,1000,21.0352444444444,7.75295608033878,0.0449777777777778,20260709,1000
120,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.876,0.0104222838188182,0.876,0,1.06792729857707,-0.00442150173554434,-0.00736916955924057,0.19144573606276,0.191401065995863,0.932,0.732817779620761,1,1000,1000,20.9783166666667,7.77226381971966,0.0464916666666667,20260709,1000
150,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.942,0.00739161687318817,0.942,0,1.02434739150513,-0.00600170112942466,-0.0100028352157078,0.170259141823915,0.170279792153057,0.947,0.657006828148953,1,1000,1000,20.9988733333333,7.75255106423384,0.0458,20260709,1000
20,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.178970917225951,0.0128204049472935,0.16,0.0123456790123457,2.30868025111055,-0.0111163993606451,-0.0185273322677419,0.598532137985711,0.598300574834446,0.936241610738255,2.26170903104279,0.894,894,1000,5.2397,5.01745354053489,0.83215,20260709,1000
40,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.275747508305648,0.0148715735128254,0.249,0.00796812749003984,1.60614858318929,-0.0663547939256663,-0.110591323209444,0.394154836057224,0.399485853208925,0.92469545957918,1.51053696400792,0.903,903,1000,5.25735,5.14737312270502,0.831825,20260709,1000
60,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.382863340563991,0.0160083696593333,0.353,0.00282485875706215,1.36537538211946,-0.0907202840236406,-0.151200473372734,0.328689431481427,0.340807476136827,0.903470715835141,1.19261716196592,0.922,922,1000,5.2298,5.12401368872091,0.831283333333333,20260709,1000
90,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.563885955649419,0.0161146428938846,0.534,0,1.12595493482962,-0.0896351047890164,-0.149391841315027,0.256202972144952,0.271302601099989,0.900739176346357,0.951502066586112,0.947,947,1000,5.26017777777778,5.21278327150545,0.831222222222222,20260709,1000
120,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.657648283038502,0.0153063417805982,0.632,0,1.01884999786394,-0.100918182372563,-0.168196970620938,0.210752771664368,0.233570098717285,0.896982310093652,0.822429618215035,0.961,961,1000,5.27316666666667,5.24065086510873,0.8305,20260709,1000
150,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.782383419689119,0.0132828770638342,0.755,0,0.940030869888779,-0.102090290699978,-0.170150484499964,0.186787428161178,0.212781145328018,0.881865284974093,0.724066407121549,0.965,965,1000,5.24119333333333,5.21817234096482,0.832146666666667,20260709,1000
20,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.233233233233233,0.0133796302884445,0.233,0.00851063829787234,2.06210809834739,0.00569352116054112,0.00948920193423519,0.523497994085704,0.523266893201428,0.926926926926927,1.98996517616629,0.999,999,1000,10.5845,9.70069166690981,0.5779,20260709,1000
40,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.374,0.0153011110707687,0.374,0,1.53055954615356,-0.0274971090871237,-0.0458285151452061,0.36044596605752,0.361313526124945,0.942,1.40668822010386,1,1000,1000,10.47175,9.73049714053272,0.583525,20260709,1000
60,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.503,0.015811103693291,0.503,0,1.35177371123763,-0.0168246992316838,-0.0280411653861397,0.293576717293267,0.293911844184596,0.954,1.1455780770789,1,1000,1000,10.4795333333333,9.76432569209051,0.578466666666667,20260709,1000
90,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.685,0.0146892818068141,0.685,0,1.19138619942745,-0.0130417313393882,-0.0217362188989804,0.250691556269928,0.250905354436652,0.935,0.934977133865048,1,1000,1000,10.5482222222222,9.9801550932011,0.579677777777778,20260709,1000
120,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.822,0.0120961150788177,0.822,0,1.06688722204774,-0.0218344575346069,-0.0363907625576781,0.198406772093768,0.199505953548475,0.952,0.811463894034306,1,1000,1000,10.522925,9.91261579408751,0.5789,20260709,1000
150,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.873,0.0105295299040366,0.873,0,1.02967780983153,-0.0250927038049872,-0.041821173008312,0.185504850830768,0.18710232873032,0.946,0.722009004668803,1,1000,1000,10.49644,9.93192143192449,0.58056,20260709,1000
20,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.256,0.0138008695378226,0.256,0.00775193798449612,1.96349734687895,-0.00078471960083204,-0.00130786600138673,0.48162361255318,0.481383380113459,0.947,1.89180002583321,1,1000,1000,20.72525,18.409047332041,0.34115,20260709,1000
40,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.404,0.0155172162451904,0.404,0,1.48952669649736,-0.0220632856675452,-0.0367721427792421,0.343757678182127,0.344293422159508,0.939,1.3452115735295,1,1000,1000,20.965875,19.008411913642,0.33535,20260709,1000
60,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.561,0.0156932788161047,0.561,0,1.31343489732524,-0.00206105530296352,-0.00343509217160587,0.277075036293462,0.276944133554492,0.95,1.09609339976375,1,1000,1000,21.1138,19.3119654197703,0.33285,20260709,1000
90,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.719,0.014214042352547,0.719,0,1.1728933519797,-0.0083701179375667,-0.0139501965626112,0.243817460289955,0.243839221337729,0.935,0.891970772383437,1,1000,1000,21.0405555555556,19.3245212619617,0.333233333333333,20260709,1000
120,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.858,0.0110379345894058,0.858,0,1.07411926894388,-0.00702161068358642,-0.011702684472644,0.196154068492809,0.196181663731061,0.944,0.771138155756126,1,1000,1000,21.038075,19.3455331521542,0.331983333333333,20260709,1000
150,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.922,0.00848033018225116,0.922,0,1.0425074858817,-0.00198189809388394,-0.00330316348980656,0.176048800484772,0.175971915066097,0.948,0.69032071566907,1,1000,1000,21.03218,19.3278348933358,0.333226666666667,20260709,1000
20,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.213709677419355,0.0130151064213065,0.212,0.00934579439252336,1.99185208343202,-0.0266609484269529,-0.0444349140449215,0.488040909197293,0.488522906785299,0.938508064516129,1.88357136077776,0.992,992,1000,10.4833,4.45444806143382,0.4571,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.424424424424424,0.0156375466503433,0.424,0,1.4541524262598,-0.0241423045015763,-0.0402371741692938,0.341712259614914,0.342393392292044,0.928928928928929,1.28808809088181,0.999,999,1000,10.5063,4.45081017332159,0.449675,20260709,1000
60,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.565,0.0156772127624779,0.565,0,1.25312359565351,-0.0341365184864562,-0.0568941974774269,0.271915886754381,0.273915339319155,0.94,1.05036390821358,1,1000,1000,10.5138666666667,4.5138000855456,0.45505,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.741,0.0138534833164804,0.741,0,1.1035685188291,-0.030222294158595,-0.050370490264325,0.221900851506292,0.223839529519535,0.945,0.850236731012317,1,1000,1000,10.4981333333333,4.4942734535249,0.453144444444444,20260709,1000
120,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.867,0.0107382959542006,0.867,0,1.04948044226819,-0.017196527843527,-0.0286608797392116,0.19375029657905,0.194415428443626,0.941,0.73906053055632,1,1000,1000,10.5092916666667,4.5171687521076,0.451541666666667,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.934,0.00785136930732467,0.934,0,0.990058400044672,-0.0278593114822029,-0.0464321858036715,0.166729253123804,0.168958534675336,0.952,0.658650123753471,1,1000,1000,10.48086,4.49537830615409,0.455033333333333,20260709,1000
20,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.256,0.0138008695378226,0.256,0.00775193798449612,1.92692691433186,-0.00476506753864603,-0.00794177923107671,0.47326717026785,0.473054477314751,0.932,1.81486315647102,1,1000,1000,20.9495,7.59257894032068,0.04545,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.432,0.0156644821171975,0.432,0,1.45395303970295,-0.00955887041155146,-0.0159314506859191,0.32191405175434,0.321895014039864,0.945,1.27578710838724,1,1000,1000,20.985375,7.73402092935934,0.0466,20260709,1000
60,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.597,0.0155109960995418,0.597,0,1.27964751883837,-0.00601622565546145,-0.0100270427591024,0.273721899508294,0.273651145737225,0.934,1.04153833663504,1,1000,1000,21.0186,7.77396909148199,0.0465,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.782,0.0130566458173606,0.782,0,1.13077646577529,-0.0040191967530826,-0.00669866125513767,0.221395355807645,0.221321127803381,0.949,0.847002675908936,1,1000,1000,21.0190222222222,7.75732741809095,0.0455333333333333,20260709,1000
120,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.886,0.0100500746265886,0.886,0,1.04800275146136,-0.0112036242855976,-0.0186727071426627,0.190872462326255,0.191105692680114,0.933,0.732213797229461,1,1000,1000,21.0192916666667,7.77496692255832,0.0466,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.941,0.00745110730026082,0.941,0,1.02770078822386,-0.0038654558111334,-0.006442426351889,0.165412213512289,0.165374668336127,0.949,0.656365358105306,1,1000,1000,20.9765333333333,7.76845712848818,0.0464133333333333,20260709,1000
20,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.284,0.0142598737722323,0.284,0.00350877192982456,1.90326294765985,0.0148291071664727,0.0247151786107878,0.457825110121986,0.457836357278565,0.929,1.75123417084523,1,1000,1000,41.9522,14.0584056124495,0.000999999999999999,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.458,0.0157555069737537,0.458,0,1.43143213857916,-0.0045561678486995,-0.00759361308116583,0.313449804516768,0.313326168452483,0.945,1.25537359111386,1,1000,1000,42.0187,14.0888462139264,0.000824999999999999,20260709,1000
60,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.618,0.015364764885933,0.618,0,1.26168880066133,-0.00551417273049015,-0.00919028788415025,0.262438109494111,0.262364810244114,0.955,1.02813297236911,1,1000,1000,42.0133,14.1098572212997,0.000816666666666667,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.815,0.0122790471943062,0.815,0,1.13617166290067,0.0106590982140033,0.0177651636900056,0.215061535498493,0.215218096269004,0.94,0.837180104899863,1,1000,1000,42.0260666666667,14.1065868934253,0.000611111111111111,20260709,1000
120,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.904,0.00931579304192617,0.904,0,1.04999544557791,-0.00524601487784815,-0.00874335812974691,0.185880777791056,0.185861864191539,0.949,0.724138840078129,1,1000,1000,42.0317583333333,14.1373464857444,0.000666666666666666,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.947,0.00708456067798138,0.947,0,1.032728127126,0.00064921745772184,0.00108202909620307,0.16605860539347,0.165976825033214,0.95,0.649148751684396,1,1000,1000,41.9895533333333,14.1397897621589,0.000666666666666667,20260709,1000
20,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.222110552763819,0.0131774687832084,0.221,0.00896860986547085,2.08472285378818,-0.0153070975927889,-0.0255118293213149,0.53075070430252,0.530704725327437,0.930653266331658,2.01125666310881,0.995,995,1000,10.44365,9.55329605895893,0.5807,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.368,0.0152504426165276,0.368,0,1.57726260501359,-0.019262693062997,-0.0321044884383283,0.370922996977389,0.371237575093148,0.939,1.4188424868178,1,1000,1000,10.479625,9.72706448697518,0.579875,20260709,1000
60,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.479,0.015797436500901,0.479,0,1.34801948968998,-0.026606173650587,-0.0443436227509784,0.291550937719411,0.292617217217491,0.941,1.15239919051247,1,1000,1000,10.4466333333333,9.8289145837674,0.582566666666667,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.679,0.0147634345597493,0.679,0,1.16765603937495,-0.0247344146941115,-0.0412240244901859,0.240380716899118,0.24153032405505,0.955,0.936512730522466,1,1000,1000,10.4926666666667,9.94186806960996,0.582922222222222,20260709,1000
120,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.822,0.0120961150788177,0.822,0,1.0812341204564,-0.0130199609324452,-0.0216999348874086,0.204683384728657,0.204994907445717,0.945,0.811075068004873,1,1000,1000,10.5105583333333,9.91992562904977,0.579575,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.858,0.0110379345894058,0.858,0,1.02441540439409,-0.0337830676073329,-0.0563051126788881,0.186832493361708,0.189770308141549,0.938,0.723500292903254,1,1000,1000,10.5475933333333,9.99802146841986,0.57902,20260709,1000
20,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.263,0.0139223202089307,0.263,0.0112781954887218,1.96699886450537,0.0175206417236041,0.0292010695393402,0.489717943198955,0.4897864974798,0.933,1.90053172250662,1,1000,1000,20.73405,18.4392952190306,0.33675,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.437,0.0156853753541316,0.437,0,1.49641282035917,0.0030419917806962,0.00506998630116033,0.340850035912098,0.340693149253534,0.948,1.32769662237369,1,1000,1000,21.2041,19.2185645011891,0.332275,20260709,1000
60,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.567,0.0156687906361659,0.567,0,1.31367274291845,-0.00323361101248265,-0.00538935168747109,0.276462340777259,0.276342994632311,0.951,1.09556178487104,1,1000,1000,20.93895,19.1095379215354,0.33405,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.735,0.0139561814261638,0.735,0,1.17920709071436,0.00279750688742786,0.00466251147904643,0.238365511156644,0.23826272229798,0.939,0.891867598516545,1,1000,1000,20.9907222222222,19.3087417735381,0.331644444444444,20260709,1000
120,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.841,0.0115636931816786,0.841,0,1.07789447609711,-0.00964418782474041,-0.0160736463745674,0.200291168078281,0.200423166866884,0.939,0.773816676071849,1,1000,1000,21.0473333333333,19.3798815051365,0.332233333333333,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.924,0.00837997613361756,0.924,0,1.05544206565726,0.00568514303787326,0.00947523839645544,0.17909528392922,0.179095969961145,0.94,0.693287690823803,1,1000,1000,20.9932466666667,19.4173375949603,0.333686666666667,20260709,1000
20,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.27,0.0140392307481571,0.27,0.003690036900369,1.92625951903611,0.00760074874009686,0.0126679145668281,0.477637788034986,0.477459411975307,0.932,1.83575774703169,1,1000,1000,42.0541,36.8260636732853,0.16335,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.447,0.0157223089907303,0.447,0,1.49082616378734,0.00882614792802872,0.0147102465467145,0.334735252371402,0.334684242799408,0.938,1.29723367448204,1,1000,1000,41.975475,37.654496114046,0.1665,20260709,1000
60,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.589,0.0155588881350821,0.589,0,1.29741298765469,-0.0016490291678426,-0.00274838194640433,0.274934790150473,0.274802236150738,0.949,1.05431464336474,1,1000,1000,41.75665,37.5987060773093,0.1685,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.745,0.0137831418769452,0.745,0,1.15147819647374,-0.00588457283606214,-0.0098076213934369,0.227518039427702,0.227480377184985,0.941,0.861439530119294,1,1000,1000,41.9894888888889,38.0876601906998,0.168566666666667,20260709,1000
120,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.896,0.00965318600255895,0.896,0,1.0556405506911,-0.00302776112445002,-0.00504626854075004,0.187812429389276,0.187742915876726,0.939,0.747258962764599,1,1000,1000,42.0283833333333,37.9658002007894,0.165608333333333,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.944,0.00727076337120113,0.944,0,1.023144117133,-0.00522338457534821,-0.00870564095891369,0.16417383573608,0.164174842891288,0.957,0.667363221527746,1,1000,1000,42.0959666666667,38.1160188420874,0.166293333333333,20260709,1000
20,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.264,0.0139392969693597,0.264,0.0075187969924812,1.89164558828438,-0.020521941582922,-0.0342032359715366,0.484885512499775,0.485077309671634,0.926,1.81430946538306,1,1000,1000,15.68685,6.05950914540088,0.15425,20260709,1000
40,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.432,0.0156644821171975,0.432,0,1.4413894839912,-0.0152084269626768,-0.025347378271128,0.319307852106053,0.319510317772123,0.955,1.27777837073968,1,1000,1000,15.759675,6.16585847598777,0.150625,20260709,1000
60,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.586,0.0155757503832079,0.586,0.00170357751277683,1.26178657932893,-0.0176086470473326,-0.0293477450788876,0.26795554510041,0.268399773522157,0.949,1.04462331077072,1,1000,1000,15.7547333333333,6.18931512922806,0.151383333333333,20260709,1000
90,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.78,0.0130996183150503,0.78,0,1.12206849048549,-0.0066054362520771,-0.0110090604201285,0.213809797690406,0.213804926853672,0.954,0.848865964869635,1,1000,1000,15.7516333333333,6.15030629463655,0.148966666666667,20260709,1000
120,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.882,0.0102017645532525,0.882,0,1.06654193074687,-0.0024313776818019,-0.00405229613633651,0.193367798306513,0.193286383157008,0.937,0.739230319155485,1,1000,1000,15.7759333333333,6.16038421670232,0.14805,20260709,1000
150,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.948,0.00702111102319284,0.948,0,1.01580946198455,-0.00899904052503131,-0.0149984008750522,0.1650815434536,0.165244203539504,0.957,0.658729875235251,1,1000,1000,15.75196,6.15643065112586,0.149513333333333,20260709,1000
20,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.254,0.0137653187394989,0.254,0.0078125,1.90739874414841,-0.0263654893213749,-0.0439424822022916,0.467403647500593,0.467913285293672,0.929,1.78507119482644,1,1000,1000,31.26445,10.7437091723394,0.00605,20260709,1000
40,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.459,0.0157581407532742,0.459,0,1.45986920092006,-0.00231491201995382,-0.00385818669992303,0.330507102209592,0.330349918244323,0.937,1.26063144101301,1,1000,1000,31.5305,10.9304947513641,0.005425,20260709,1000
60,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.631,0.0152590628807932,0.631,0,1.26074608305133,0.00216045773118811,0.00360076288531352,0.263440058311347,0.263317168518065,0.956,1.03400392896495,1,1000,1000,31.4919333333333,10.9522732811278,0.00525,20260709,1000
90,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.807,0.0124800240384384,0.807,0,1.13756993099705,0.00893617302067073,0.0148936217011179,0.21889960933279,0.218972548771159,0.946,0.842195597592964,1,1000,1000,31.5013222222222,10.9565332479061,0.00488888888888889,20260709,1000
120,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",1,0.2,0.6,0.1,"model_1",0.91,0.00904986187739901,0.91,0,1.05942312954515,0.00248175448802712,0.0041362574800452,0.187378505310549,0.187301235055997,0.946,0.728618507886338,1,1000,1000,31.4666583333333,10.9059543108575,0.00515,20260709,1000
