"N","lambda_bar","cv","D","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
120,2,0.3,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.724,0.0141359117144951,0.724,0,1.25622736163825,0.00613179035808223,0.0613179035808223,0.0428472403699506,0.043262558573303,0.935,0.163598851912741,1,1000,1000,10.492425,4.50788243146738,0.452708333333333,20260709,1000
150,2,0.3,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.81,0.0124056438768812,0.81,0,1.16783372537711,0.00438235205185349,0.0438235205185349,0.0366943852198786,0.0369369251327796,0.943,0.145883790054966,1,1000,1000,10.50648,4.51299061459764,0.451706666666667,20260709,1000
20,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.243434343434343,0.0136394430953224,0.241,0,2.03236692742597,-0.000795017035724849,-0.00795017035724849,0.0915026789752979,0.0914599092408795,0.926262626262626,0.344071388977158,0.99,990,1000,21.03745,7.7377044365937,0.0444,20260709,1000
40,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.401,0.0154983547513922,0.401,0,1.58504072875537,0.00146994176183309,0.0146994176183309,0.061966018285856,0.061952468583294,0.944,0.239049383152011,1,1000,1000,21.053575,7.73072487656255,0.044825,20260709,1000
60,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.507,0.0158098387088547,0.507,0,1.35280921028686,-0.00105082758856372,-0.0105082758856372,0.0474519556166151,0.0474398634311931,0.961,0.192563790395908,1,1000,1000,20.9805166666667,7.73061402499768,0.0468,20260709,1000
90,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.739,0.0138880884213775,0.739,0,1.19215713647111,0.00241252201314147,0.0241252201314147,0.0386167158411286,0.0386727262302002,0.947,0.156086372430264,1,1000,1000,21.0217666666667,7.80158858715354,0.0463222222222222,20260709,1000
120,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.846,0.0114142016803629,0.846,0,1.11352997645376,0.00204819578067247,0.0204819578067247,0.0336234658205453,0.0336690068503298,0.948,0.135274093861971,1,1000,1000,20.9872,7.79881122065995,0.0463416666666667,20260709,1000
150,4,0.3,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.903,0.00935900635751467,0.903,0,1.06809762535108,0.00103300884087169,0.0103300884087169,0.0311982868100829,0.0311997896475221,0.942,0.120256771787134,1,1000,1000,21.02832,7.75777446995822,0.04534,20260709,1000
20,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.136445242369838,0.0145444244997723,0.076,0.0617283950617284,3.34213993497091,0.00706226689600095,0.0706226689600095,0.173718383070073,0.173705994598417,0.92818671454219,0.655575899878542,0.557,557,1000,5.2242,5.02996128100517,0.8339,20260709,1000
40,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.206053550640279,0.0138003173905569,0.177,0.00561797752808989,2.3390806870187,0.00403998973434867,0.0403998973434867,0.103233329299771,0.10325228989697,0.941792782305006,0.405640356291983,0.859,859,1000,5.278925,5.15118482352913,0.832225,20260709,1000
60,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.285106382978723,0.0147251678227446,0.268,0,2.08620357339425,0.0104824866405519,0.104824866405519,0.0887278071721311,0.0892979907953069,0.920212765957447,0.321669821743282,0.94,940,1000,5.25866666666667,5.16371866115341,0.828766666666667,20260709,1000
90,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.37525354969574,0.0154196972085885,0.37,0,1.71422500093402,0.00652259153207492,0.0652259153207492,0.0662251767231206,0.0665121807311808,0.94421906693712,0.260284806180734,0.986,986,1000,5.25422222222222,5.22587031893887,0.832233333333333,20260709,1000
120,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.471241170534813,0.0158567289312578,0.467,0,1.55493537458101,0.00653960196276497,0.0653960196276497,0.0589560023545086,0.0592880192859668,0.944500504540868,0.223075668812587,0.991,991,1000,5.269075,5.23827042881215,0.830675,20260709,1000
150,1,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.553877139979859,0.015774635579986,0.55,0,1.39734941935854,0.00454207314679853,0.0454207314679853,0.0504577100511807,0.0506364197399489,0.942598187311178,0.198274186175147,0.993,993,1000,5.25274666666667,5.23482113223771,0.832473333333333,20260709,1000
20,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.172131147540984,0.0129175921467689,0.147,0.02,2.67582962401958,0.0082091776680986,0.082091776680986,0.130499117385388,0.130680789565128,0.939110070257611,0.483769373516311,0.854,854,1000,10.5401,9.66966188289977,0.57695,20260709,1000
40,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.273003033367037,0.0141661517551694,0.27,0.00735294117647059,1.96612602732975,0.00185536911623897,0.0185536911623897,0.0834689343450635,0.0834473537158213,0.932254802831143,0.317335151377907,0.989,989,1000,10.478475,9.76154707455648,0.584175,20260709,1000
60,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.379379379379379,0.0153520797364178,0.379,0,1.68663707912564,0.00681408443872335,0.0681408443872335,0.0649855058733612,0.0653094202779184,0.937937937937938,0.256350543890683,0.999,999,1000,10.5077666666667,9.84624062102154,0.58045,20260709,1000
90,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.518,0.0158011391994375,0.518,0,1.45842215273791,0.00543590558976847,0.0543590558976847,0.0538724724644738,0.0541192213148612,0.942,0.207666035961353,1,1000,1000,10.5331666666667,9.94888826498524,0.5801,20260709,1000
120,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.625,0.0153093108923949,0.625,0,1.32995922925644,0.0051429128939007,0.051429128939007,0.0467236055294048,0.046982568803632,0.937,0.179578771033545,1,1000,1000,10.5081,9.91566796799312,0.5789,20260709,1000
150,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.714,0.0142899965010493,0.714,0,1.26512492575872,0.00617968257546737,0.0617968257546737,0.0423306385254712,0.0427583857477065,0.942,0.159935406977311,1,1000,1000,10.4952,9.94699925609257,0.580533333333333,20260709,1000
20,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.214137214137214,0.0132261029808893,0.206,0.0143540669856459,2.31630893293294,0.000217052431674539,0.00217052431674539,0.1092029683836,0.109146411145578,0.916839916839917,0.388689051946164,0.962,962,1000,20.8933,18.8339504498984,0.33875,20260709,1000
40,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.371371371371371,0.0152868690143332,0.371,0.00268817204301075,1.69750968183552,0.00319826058206869,0.0319826058206869,0.0713604225639421,0.071396368058462,0.930930930930931,0.263841716038449,0.999,999,1000,21.008575,19.2224443265022,0.3342,20260709,1000
60,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.477,0.0157946509932952,0.477,0,1.48411673392944,0.00291705856827217,0.0291705856827217,0.0564245202646505,0.0564716919464929,0.938,0.214229217399488,1,1000,1000,20.9437833333333,19.2863413587719,0.335816666666667,20260709,1000
90,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.638,0.0151972365909069,0.638,0,1.29165314248087,0.00367396442692723,0.0367396442692723,0.0440499070269606,0.0441809000517771,0.948,0.174188563371008,1,1000,1000,21.0098444444444,19.2676223227292,0.331655555555556,20260709,1000
120,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.758,0.0135438546950268,0.758,0,1.17972083891763,0.00188476636994445,0.0188476636994445,0.0388257809446259,0.0388521063645639,0.946,0.149640675380252,1,1000,1000,21.00255,19.3937705750585,0.336141666666667,20260709,1000
150,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.879,0.0103130499853341,0.879,0,1.1323608252341,0.00565169683412502,0.0565169683412502,0.0336724228330524,0.0341268208963754,0.952,0.134276328947386,1,1000,1000,20.9808933333333,19.3823449842285,0.33432,20260709,1000
20,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.202882483370288,0.01338998787491,0.183,0.0213903743315508,2.50944464116721,0.00252370246178205,0.0252370246178205,0.113015237980349,0.112980763638687,0.914634146341463,0.416964238473,0.902,902,1000,10.5037,4.39642062595962,0.4496,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.345070422535211,0.015078494353829,0.343,0.00867052023121387,1.85828545561304,0.00748659733562988,0.0748659733562988,0.0760624767137511,0.0763919438199771,0.926559356136821,0.286366274806875,0.994,994,1000,10.496025,4.4743667144571,0.45445,20260709,1000
60,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.437437437437437,0.0156949755662004,0.437,0,1.56902915205004,0.00231320197627938,0.0231320197627938,0.0624380044950268,0.0624496028961908,0.934934934934935,0.232402262330424,0.999,999,1000,10.4934833333333,4.46903731298333,0.4525,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.586,0.0155757503832079,0.586,0,1.3634302301391,0.0047990436733753,0.047990436733753,0.0480033519410038,0.0482187546080699,0.948,0.188702872736052,1,1000,1000,10.5194111111111,4.51486633640396,0.451544444444444,20260709,1000
120,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.698,0.0145188153786733,0.698,0,1.23301697531168,0.0034096149634991,0.034096149634991,0.0409710133169885,0.0410922228954329,0.957,0.164239905226496,1,1000,1000,10.4946,4.4984061685978,0.452808333333333,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.787,0.0129472390879291,0.787,0,1.16854206909684,0.00332170815031016,0.0332170815031016,0.03729291608609,0.0374219798200173,0.947,0.145466603166483,1,1000,1000,10.47404,4.51603692647279,0.456153333333333,20260709,1000
20,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.219066937119675,0.0131721560078528,0.216,0.0136986301369863,2.02800770546248,-0.00286378213907194,-0.0286378213907194,0.0886365904797692,0.0886379062415547,0.937119675456389,0.34389691719183,0.986,986,1000,20.9491,7.66171573856338,0.0468,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.417,0.0155920171882922,0.417,0,1.57928087950498,0.00284885272641157,0.0284885272641157,0.0622412023204729,0.0622752700587363,0.936,0.237627453352594,1,1000,1000,20.9779,7.69739677968898,0.046875,20260709,1000
60,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.55,0.0157321327225523,0.55,0,1.35986350421935,0.000958871860163399,0.00958871860163399,0.0495309537892799,0.0495154673121109,0.943,0.190680405737972,1,1000,1000,21.0043,7.72093731631283,0.0460833333333333,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.715,0.0142749781085647,0.715,0,1.20560590486463,0.00195417079542361,0.0195417079542361,0.0397799161947493,0.0398080152007922,0.952,0.15725208478124,1,1000,1000,20.9753111111111,7.76397478939361,0.0459444444444444,20260709,1000
120,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.839,0.0116223491601311,0.839,0,1.11467518332035,0.00162506133646707,0.0162506133646707,0.0333378743689884,0.0333608045155133,0.956,0.135127961489193,1,1000,1000,21.0275083333333,7.78635487353253,0.0460083333333333,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.899,0.00952885092757778,0.899,0,1.07703358267839,0.00174951061073457,0.0174951061073457,0.0303239845582058,0.0303592701299602,0.948,0.121158608165065,1,1000,1000,20.97764,7.75194511564548,0.0461933333333333,20260709,1000
20,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.289,0.0143345387090063,0.289,0.00344827586206897,1.83216336788453,-4.33532082445287e-05,-0.000433532082445287,0.0793792575618627,0.0793395698503725,0.942,0.307861793551872,1,1000,1000,42.00285,13.9569209879113,0.000899999999999996,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.473,0.0157883184665119,0.473,0.00210970464135021,1.44056002643229,-0.00116834133554483,-0.0116834133554483,0.0566452461412803,0.0566289700415977,0.934,0.213546094482938,1,1000,1000,42.11955,14.091861541789,0.000800000000000001,20260709,1000
60,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.63,0.0152676127799994,0.63,0,1.24893247452122,-0.000789355677773967,-0.00789355677773967,0.0432155712082312,0.0432011700263416,0.953,0.172173067693989,1,1000,1000,42.0923833333333,14.1741423113172,0.00108333333333333,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.823,0.0120694241784768,0.823,0,1.1296034453003,0.00237075256615954,0.0237075256615954,0.0342753827408679,0.0343401736731325,0.96,0.139757967324557,1,1000,1000,42.0245777777778,14.1393678562056,0.000722222222222223,20260709,1000
120,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.887,0.0100115433375679,0.887,0,1.05668862644565,-0.00115190943376942,-0.0115190943376942,0.0311465503651216,0.0311522774029607,0.941,0.121473959748907,1,1000,1000,42.0663083333333,14.0998738979605,0.000666666666666668,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.948,0.00702111102319284,0.948,0,1.02451825748849,-0.000494074516514967,-0.00494074516514967,0.0268378830803329,0.0268290105276593,0.956,0.10814187992948,1,1000,1000,41.98526,14.1471744572283,0.000753333333333333,20260709,1000
20,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.165898617511521,0.0126261499097293,0.144,0.027027027027027,2.56363380500614,-0.00123680452683808,-0.0123680452683808,0.123789615302666,0.123724469347927,0.940092165898618,0.480450033415687,0.868,868,1000,10.4784,9.55429942990783,0.5796,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.255297679112008,0.0138508989151917,0.253,0.00784313725490196,1.93086369052909,0.000584163992601,0.00584163992601,0.0810160099663097,0.0809772308475433,0.938446014127144,0.314135633087818,0.991,991,1000,10.45705,9.69626191824811,0.58095,20260709,1000
60,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.374,0.0153011110707687,0.374,0,1.67857514778592,0.00584751579231906,0.0584751579231906,0.0661971229748338,0.0664219125891188,0.935,0.257391576887261,1,1000,1000,10.4735,9.89911527336987,0.583716666666667,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.547,0.0157413785927409,0.547,0,1.46633583414936,0.00850193227396059,0.0850193227396059,0.0546623421429124,0.0552925540130973,0.942,0.208249888563215,1,1000,1000,10.5264888888889,9.97691485190217,0.581344444444444,20260709,1000
120,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.623,0.0153255016231117,0.623,0,1.32562400148953,0.00546614921460582,0.0546614921460582,0.04560207207213,0.0459058625398848,0.938,0.180477615952473,1,1000,1000,10.5040666666667,9.93384217697211,0.581358333333333,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.733,0.0139896747639107,0.733,0,1.22869809604079,0.00481283729895551,0.0481283729895551,0.040734967679322,0.0409980689436684,0.947,0.160131905752864,1,1000,1000,10.5105266666667,9.9913448586433,0.581806666666667,20260709,1000
20,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.219814241486068,0.0133034730416551,0.213,0.0184331797235023,2.22025797558753,-0.00108330320597883,-0.0108330320597883,0.105595596599888,0.105546655159686,0.920536635706914,0.38799757970071,0.969,969,1000,20.8549,18.5630208363215,0.33475,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.346,0.0150427391122761,0.346,0.00288184438040346,1.70955637118394,0.00321148953036912,0.0321148953036912,0.0678415106956443,0.0678835898277147,0.938,0.263244705455719,1,1000,1000,21.1905,19.2901051800863,0.329975,20260709,1000
60,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.495,0.0158105977116616,0.495,0,1.45955425042453,0.0034275566254218,0.034275566254218,0.0550940507089308,0.055173066015178,0.95,0.214713694875873,1,1000,1000,20.9651833333333,19.0449140658911,0.331483333333333,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.631,0.0152590628807932,0.631,0,1.284526389159,0.00235145957672092,0.0235145957672092,0.0449223209318073,0.0449613863790181,0.937,0.173332417208948,1,1000,1000,20.9746666666667,19.2442778729,0.332611111111111,20260709,1000
120,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.764,0.0134277324965908,0.764,0,1.21351741934605,0.00581297864017363,0.0581297864017363,0.0393039608582356,0.039712054322053,0.937,0.149347952037665,1,1000,1000,21.0409333333333,19.4144658795681,0.332791666666667,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.825,0.0120156148406979,0.825,0,1.12435675114156,0.00166611061001776,0.0166611061001776,0.0347816776491587,0.0348041845121346,0.948,0.134487755871194,1,1000,1000,21.0593733333333,19.4634153059125,0.33208,20260709,1000
20,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.235707121364092,0.013442148204338,0.235,0.0208333333333333,2.00921499227355,-0.00468114523901628,-0.0468114523901628,0.0909428441207763,0.0910176825137056,0.922768304914744,0.337733887310491,0.997,997,1000,42.30045,37.4563019606885,0.1672,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.437,0.0156853753541316,0.437,0.00228310502283105,1.5204477955945,0.00183371751976785,0.0183371751976785,0.0603393372234028,0.0603370309253386,0.941,0.231384424334152,1,1000,1000,42.15835,37.8829209179123,0.167525,20260709,1000
60,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.562,0.0156893594515519,0.562,0,1.33492702971889,0.00134522318709239,0.0134522318709239,0.0478572476171651,0.0478522252227026,0.951,0.188040129659325,1,1000,1000,41.8038333333333,37.4301374645645,0.169166666666667,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.688,0.0146511433000978,0.688,0,1.16501104517471,-0.00225492664724466,-0.0225492664724466,0.0387889325893895,0.0388350538086048,0.951,0.152986122712326,1,1000,1000,42.0752333333333,38.0837927961135,0.1674,20260709,1000
120,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.859,0.0110054077616415,0.859,0,1.10759552549363,0.00272529006598239,0.0272529006598239,0.0317597946519533,0.0318606823172645,0.96,0.131907363905473,1,1000,1000,41.9937333333333,38.1710197976704,0.1672,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.903,0.00935900635751467,0.903,0,1.04810282111594,-0.00124970581605197,-0.0124970581605197,0.0306360397460433,0.0306462090480453,0.935,0.117806069770407,1,1000,1000,42.0840866666667,38.3660384462426,0.168246666666667,20260709,1000
20,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.219689119170984,0.0133282904574051,0.212,0.0185185185185185,2.24667651818769,-0.000438932648046259,-0.00438932648046259,0.101341757207459,0.101290185958268,0.92020725388601,0.372497874017083,0.965,965,1000,15.67325,6.04891456711092,0.1517,20260709,1000
40,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.349,0.0150731217735411,0.349,0.0056980056980057,1.67745120471945,-0.00194690113636177,-0.0194690113636177,0.0692163286219061,0.0692091010762499,0.923,0.253597047680379,1,1000,1000,15.744525,6.13177814118931,0.15115,20260709,1000
60,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.503,0.015811103693291,0.503,0,1.44379678362449,0.00210253639226329,0.0210253639226329,0.0546587118893858,0.0546718197054229,0.943,0.205882488686503,1,1000,1000,15.7094166666667,6.15102182978422,0.1511,20260709,1000
90,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.668,0.0148921455808087,0.668,0,1.25777333995665,0.00308956857263551,0.0308956857263551,0.0424949541049227,0.0425859218195417,0.948,0.168384139994917,1,1000,1000,15.7493666666667,6.15711505700118,0.149911111111111,20260709,1000
120,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.771,0.0132875505643441,0.771,0,1.16361473798881,0.00128393979539178,0.0128393979539178,0.0382014273251706,0.0382039029685293,0.941,0.14534962028001,1,1000,1000,15.767425,6.16566239883873,0.149583333333333,20260709,1000
150,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.856,0.0111024321659716,0.856,0,1.10390125093429,0.00152406130945724,0.0152406130945724,0.0332829206163132,0.0333011683702245,0.952,0.129590082694772,1,1000,1000,15.7516133333333,6.15722008275309,0.149373333333333,20260709,1000
20,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.263263263263263,0.0139337671627808,0.263,0.00754716981132075,1.9296416799891,-0.00187214385541741,-0.0187214385541741,0.0830551267766061,0.0830346550986422,0.944944944944945,0.313885156012059,0.999,999,1000,31.57605,10.9497925617639,0.00585000000000001,20260709,1000
40,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.446,0.0157189058143371,0.446,0,1.4599160382864,-0.00196071636978234,-0.0196071636978234,0.0566188745516479,0.0566245147195318,0.944,0.2190209272885,1,1000,1000,31.47045,10.9041005310462,0.004825,20260709,1000
60,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.596,0.0155172162451904,0.596,0,1.29211730076231,-0.000539704404683122,-0.00539704404683122,0.0459894607836293,0.045969628598785,0.944,0.179420388411711,1,1000,1000,31.5102,10.9069013915547,0.00498333333333333,20260709,1000
90,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",11,0.2,0.3,0.1,"model_11",0.75,0.0136930639376292,0.75,0.00133155792276964,1.1179515059469,-0.00272557607597397,-0.0272557607597397,0.0360865519440677,0.0361713388876692,0.957,0.145619920826124,1,1000,1000,31.5101333333333,10.9736027497296,0.00548888888888889,20260709,1000
