"N","lambda_bar","D","cv","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
120,2,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,0.214,0,3.07455075844477,0.414910151688953,2.07455075844477,0.0817884299284663,0.422857567760836,0.00467289719626168,0.181111757513709,0.214,214,1000,4.5023,1.06080818630875,1,20260709,1000
150,2,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,0.21,0,3.14570232437586,0.429140464875172,2.14570232437586,0.0675276883293873,0.434395917398549,0,0.159097621482512,0.21,210,1000,4.50233333333333,1.05741143441276,1,20260709,1000
20,3,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.592295345104334,0.0196878354728307,0.369,0.0027027027027027,2.0106663214795,0.0879870490127307,0.439935245063654,0.181797027253678,0.201838623403964,0.768860353130016,0.453980306190092,0.623,623,1000,6.75,1.28811782339698,1,20260709,1000
40,3,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.888451443569554,0.0114043710819683,0.677,0,1.82450537337221,0.135999686677625,0.679998433388126,0.147144417851486,0.200297230300133,0.595800524934383,0.317512347425732,0.762,762,1000,6.743825,1.29027781654401,1,20260709,1000
60,3,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.967621419676214,0.00624631476508035,0.777,0,1.824407880821,0.156162925533994,0.780814627669968,0.142639732579172,0.211441753258334,0.471980074719801,0.257775019645327,0.803,803,1000,6.7509,1.28614505662842,1,20260709,1000
90,3,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.99622641509434,0.00217456565824946,0.792,0,1.92634788591491,0.184171497968716,0.92085748984358,0.125527821829832,0.222837506486655,0.289308176100629,0.209318953047662,0.795,795,1000,6.74343333333333,1.29572395957611,1,20260709,1000
120,3,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.998783454987834,0.00121580479608711,0.821,0,1.99094380069424,0.197811506051588,0.989057530257942,0.121260672231552,0.231982012870262,0.178832116788321,0.180256494564359,0.822,822,1000,6.74804166666667,1.30219987672826,1,20260709,1000
150,3,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,0.823,0,2.00017721595095,0.20003544319019,1.00017721595095,0.110753057022606,0.228616521431084,0.130012150668287,0.161097835387761,0.823,823,1000,6.75813333333333,1.29510876766927,1,20260709,1000
20,5,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.614316239316239,0.0159101308043031,0.575,0.00173611111111111,1.51289510788627,0.0318838691898928,0.159419345949464,0.119585539941909,0.123701268993566,0.857905982905983,0.376415968184571,0.936,936,1000,11.2564,1.64588100110296,0.1459,20260709,1000
40,5,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.882412060301508,0.0102118768244306,0.878,0,1.26421953568328,0.0342534071772571,0.171267035886286,0.0886013780807,0.0949505684479562,0.853266331658291,0.268716286187465,0.995,995,1000,11.248175,1.66078728025727,0.1498,20260709,1000
60,5,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.968,0.00556560868189635,0.968,0,1.22118770818116,0.0393587231847265,0.196793615923632,0.0682923088999881,0.0787926691143817,0.834,0.220067457369397,1,1000,1000,11.26075,1.67193262871692,0.1471,20260709,1000
90,5,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.998,0.00141279864099595,0.998,0,1.19221865799622,0.038134974221068,0.19067487110534,0.0567596753206385,0.0683572625300583,0.812,0.181450209295702,1,1000,1000,11.2407333333333,1.66508491410789,0.147188888888889,20260709,1000
120,5,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.19563595703318,0.0391271914066356,0.195635957033178,0.0483167394439379,0.062153921119704,0.796,0.157019225555498,1,1000,1000,11.2481583333333,1.67091933522333,0.149141666666667,20260709,1000
150,5,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.20071558516581,0.0401431170331625,0.200715585165812,0.045814571973875,0.0608961893330149,0.74,0.14075145801979,1,1000,1000,11.2505,1.67209421719153,0.147893333333333,20260709,1000
20,8,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.663608562691132,0.0150849527139937,0.651,0,1.27486280079092,0.0040302902215478,0.020151451107739,0.0947985400037604,0.0948358877607602,0.904179408766565,0.328588095646386,0.981,981,1000,18.03115,2.08934347291065,0,20260709,1000
40,8,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.908908908908909,0.0091036465548439,0.908,0,1.09312842582737,0.00669627126296696,0.0334813563148348,0.0655759367894418,0.0658842851266241,0.91991991991992,0.234042643250145,0.999,999,1000,17.999525,2.10244172365929,7.50000000000001e-05,20260709,1000
60,8,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.978,0.00463853425124791,0.978,0,1.07255176679177,0.0113217077010012,0.0566085385050061,0.0543581795835297,0.0554980895276093,0.917,0.19263576815676,1,1000,1000,18.0063166666667,2.11577997274983,0.00015,20260709,1000
90,8,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.998,0.00141279864099595,0.998,0,1.05548681483895,0.0108308742894418,0.0541543714472091,0.0436986633618828,0.0449996827134285,0.923,0.158875760695541,1,1000,1000,17.9998,2.12355020850747,0.000111111111111112,20260709,1000
120,8,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.05950913769902,0.0119018275398049,0.0595091376990246,0.0372330125765927,0.0390712736814458,0.922,0.137232306584803,1,1000,1000,17.9923166666667,2.11156488804988,0.000141666666666667,20260709,1000
150,8,3,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.04879488106307,0.00975897621261351,0.0487948810630676,0.0336263699945862,0.0349977091103425,0.908,0.123230711677413,1,1000,1000,17.99484,2.12266758405477,0.000113333333333333,20260709,1000
20,1,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.612820512820513,0.0246655335093281,0.239,0,2.41911487100702,0.141705135413373,0.708525677066863,0.223957246263431,0.264780260316857,0.658974358974359,0.496336658146523,0.39,390,1000,5.25215,1.12750107674359,1,20260709,1000
40,1,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.9125,0.0141283181943216,0.365,0,2.31520279313833,0.230507977786044,1.15253988893022,0.188718814378998,0.297757756819826,0.415,0.337084988646459,0.4,400,1000,5.253825,1.13532968378638,1,20260709,1000
60,1,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.984939759036145,0.00668423565886714,0.327,0,2.39007363223768,0.272269297601578,1.36134648800789,0.166046696540153,0.318777397481763,0.256024096385542,0.267920395854482,0.332,332,1000,5.24853333333333,1.13808690318056,1,20260709,1000
90,1,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.993939393939394,0.00427248955697936,0.328,0,2.61029092193854,0.31944570138086,1.5972285069043,0.137165441421293,0.347567117610364,0.103030303030303,0.214251088986095,0.33,330,1000,5.25165555555556,1.14250750076838,1,20260709,1000
120,1,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,0.331,0,2.79968784347172,0.359937568694345,1.79968784347172,0.118273368947414,0.378815762025759,0.0332326283987915,0.17802134196359,0.331,331,1000,5.24850833333333,1.14535736157518,1,20260709,1000
150,1,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,0.306,0,2.92970634972001,0.385941269944003,1.92970634972001,0.0915251957887516,0.396610829335127,0.0065359477124183,0.156218405770205,0.306,306,1000,5.24758,1.14380885441106,1,20260709,1000
20,2,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.630316248636859,0.0159407872205112,0.578,0,1.52966555874247,0.0347512743356899,0.17375637167845,0.124211432307774,0.128915887434668,0.864776444929117,0.384131692367103,0.917,917,1000,10.49455,1.5965503186524,0.2569,20260709,1000
40,2,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.873493975903614,0.0105330923332187,0.87,0,1.31088136943542,0.0420938014650617,0.210469007325308,0.0907422298542647,0.099988865277793,0.847389558232932,0.274240308881389,0.996,996,1000,10.5053,1.60882111288148,0.258975,20260709,1000
60,2,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.962962962962963,0.00597503103928965,0.962,0,1.24317274434729,0.0426171762349749,0.213085881174874,0.0760966418550146,0.0871844373524097,0.810810810810811,0.224829301293828,0.999,999,1000,10.4949333333333,1.61033983231269,0.257733333333333,20260709,1000
90,2,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.997,0.00172945077987204,0.997,0,1.2416482900789,0.0478259439348818,0.239129719674409,0.0600755260603993,0.0767644492969548,0.75,0.184370558316402,1,1000,1000,10.5033444444444,1.62088206242173,0.259155555555556,20260709,1000
120,2,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.22899024986386,0.045798049972773,0.228990249863865,0.051053633520625,0.0685662336975806,0.749,0.160382328383173,1,1000,1000,10.4988166666667,1.61620209312604,0.258783333333333,20260709,1000
150,2,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.24394238412447,0.0487884768248947,0.243942384124473,0.0465256573892851,0.0674002049670691,0.686,0.143806386843191,1,1000,1000,10.49902,1.6178272373714,0.258846666666667,20260709,1000
20,3,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.640736949846469,0.0153496642096477,0.626,0,1.32730401734959,0.0098809505358794,0.049404752679397,0.097042532206634,0.0974948577704832,0.9007164790174,0.341699299802915,0.977,977,1000,15.75285,1.9705427900275,0.0019,20260709,1000
40,3,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.910910910910911,0.00901296048760431,0.91,0,1.12667226728617,0.0138446618230598,0.0692233091152991,0.0692117373632655,0.0705488780221772,0.900900900900901,0.242704763785602,0.999,999,1000,15.746425,1.97102954958632,0.001675,20260709,1000
60,3,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.97,0.00539444158370447,0.97,0,1.0867178970856,0.0134964081580771,0.0674820407903855,0.0570647701758297,0.0586113013026878,0.908,0.200396644613079,1,1000,1000,15.745,1.98266962489283,0.0019,20260709,1000
90,3,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.997,0.00172945077987204,0.997,0,1.07759702324984,0.0150949064807364,0.0754745324036821,0.0453350091701334,0.0477604857079763,0.903,0.163679862564631,1,1000,1000,15.7443777777778,1.9893134493757,0.00167777777777778,20260709,1000
120,3,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.07688567514315,0.0153771350286301,0.0768856751431503,0.0386127358831857,0.0415440574655508,0.906,0.142304509932092,1,1000,1000,15.7500333333333,1.98513798526166,0.00166666666666667,20260709,1000
150,3,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.999,0.000999499874937461,0.999,0,1.07814948847059,0.0154724135085821,0.0773620675429107,0.0371598265416529,0.0402351517417007,0.881,0.12708931460502,1,1000,1000,15.7522466666667,1.97894797340223,0.00146,20260709,1000
20,5,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.712712712712713,0.0143163633689045,0.712,0,1.18722393049286,0.00147744394364863,0.00738721971824313,0.0790903276650745,0.079064538380388,0.944944944944945,0.305441493075875,0.999,999,1000,26.24245,2.54606697554098,0,20260709,1000
40,5,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.935,0.0077958322198467,0.935,0,1.05424020800227,0.0025981043475356,0.012990521737678,0.0590853062806929,0.059112879231735,0.917,0.219561918883379,1,1000,1000,26.2531,2.54727722315608,0,20260709,1000
60,5,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.989,0.00329833291224522,0.989,0,1.01588325594961,0.00170946005271808,0.00854730026359038,0.0482339578215426,0.0482401329404787,0.94,0.179894815687111,1,1000,1000,26.2419833333333,2.55219287404508,0,20260709,1000
90,5,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.01101665625875,0.00220333125175021,0.011016656258751,0.0387482749813082,0.0387915203854913,0.939,0.146397339684093,1,1000,1000,26.2497111111111,2.56317298384937,0,20260709,1000
120,5,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.999,0.000999499874937461,0.999,0,1.02170382490097,0.00420144252031646,0.0210072126015823,0.0345849600916318,0.0348220542806817,0.932,0.127040414213147,1,1000,1000,26.2455,2.55224247872256,0,20260709,1000
150,5,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.02680865145292,0.00536173029058437,0.0268086514529219,0.0286963454136125,0.0291788435611529,0.953,0.114196408631744,1,1000,1000,26.2466,2.55445471302511,0,20260709,1000
20,8,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.754,0.0136192510807313,0.754,0,1.14353594166039,-0.0013584050599928,-0.00679202529996398,0.0757361265894589,0.0757104363625701,0.919,0.287146026549606,1,1000,1000,41.98845,3.17742165230797,0,20260709,1000
40,8,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.973,0.00512552436341883,0.973,0,1.02547406549383,0.00197197762809728,0.00985988814048641,0.0518569284290261,0.0518684931421067,0.945,0.204694466285213,1,1000,1000,42.006275,3.23764345281013,0,20260709,1000
60,8,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.993,0.00263647491928143,0.993,0,1.00031903654412,-0.00081197621828602,-0.0040598810914301,0.0430069355143995,0.0429930949248416,0.939,0.167825108293615,1,1000,1000,41.9882833333333,3.23771580280868,0,20260709,1000
90,8,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.00659389263615,0.00131877852722984,0.00659389263614918,0.0352800497090256,0.0352870571508553,0.949,0.137683820362648,1,1000,1000,42.0067444444444,3.22284397145112,0,20260709,1000
120,8,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.00255003859454,0.000510007718907579,0.0025500385945379,0.0301857515401273,0.0301749651916883,0.944,0.11924958754238,1,1000,1000,41.9970083333333,3.2262721494782,0,20260709,1000
150,8,7,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.00414976214773,0.00082995242954545,0.00414976214772725,0.0273807123643769,0.0273796005669635,0.941,0.106550370405527,1,1000,1000,41.9905266666667,3.24126287466232,0,20260709,1000
20,1,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.606126914660831,0.0161616924899798,0.554,0,1.53499075237653,0.0298407951261741,0.14920397563087,0.126557048906736,0.129960132173602,0.866520787746171,0.38180277897913,0.914,914,1000,10.48815,1.59348253978103,0.25975,20260709,1000
40,1,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.891675025075226,0.00984283082697181,0.889,0,1.28432583182899,0.0398413189964049,0.199206594982024,0.0857399355648385,0.0945055225535234,0.84653961885657,0.274726135419354,0.997,997,1000,10.499175,1.597721827642,0.2577,20260709,1000
60,1,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.966,0.00573096850453743,0.966,0,1.25101182136218,0.0447766822117925,0.223883411058963,0.0757586057228367,0.0879691891779333,0.825,0.225243096238324,1,1000,1000,10.4938333333333,1.60967870098517,0.261,20260709,1000
90,1,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.995,0.00223047080231955,0.995,0,1.23972165652515,0.0471104180630935,0.235552090315467,0.0615518645276714,0.0774869981666951,0.753,0.184349704661251,1,1000,1000,10.5051111111111,1.61197427964275,0.256933333333333,20260709,1000
120,1,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.24297545116714,0.0485950902334273,0.242975451167136,0.0532087680913179,0.0720404374194715,0.73,0.160403731126951,1,1000,1000,10.5016416666667,1.61319295489679,0.257016666666667,20260709,1000
150,1,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.2380060285534,0.0476012057106809,0.238006028553404,0.0454169442177726,0.0657762184103703,0.707,0.143664908802526,1,1000,1000,10.49658,1.61545711555648,0.258426666666667,20260709,1000
20,2,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.682926829268293,0.0148343761097971,0.672,0,1.22183464319467,0.00190887259253672,0.0095443629626836,0.0874210945367458,0.0873975105444301,0.921747967479675,0.316493501050458,0.984,984,1000,20.98505,2.27920844099744,0,20260709,1000
40,2,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.926,0.00827792244467173,0.926,0,1.07378704327323,0.00568587842346979,0.028429392117349,0.062398993706458,0.0626264320763165,0.926,0.227443380065285,1,1000,1000,20.996275,2.27615125468644,0,20260709,1000
60,2,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.987,0.00358203852575597,0.987,0,1.01863224159323,0.00204651213653531,0.0102325606826766,0.0493048733430522,0.0493226902831145,0.943,0.186868880231167,1,1000,1000,20.9940666666667,2.27579261016057,1.66666666666668e-05,20260709,1000
90,2,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.03775877510959,0.00755175502191877,0.0377587751095938,0.0409203131863723,0.0415911837190359,0.935,0.153392105804939,1,1000,1000,21.0013222222222,2.29300313801275,0,20260709,1000
120,2,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.02930826515846,0.00586165303169234,0.0293082651584617,0.0364341680152633,0.0368846868853379,0.924,0.13269395340381,1,1000,1000,20.9973916666667,2.2828689703482,0,20260709,1000
150,2,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.03977809644509,0.00795561928901736,0.0397780964450868,0.0325651201654598,0.0335069909513109,0.92,0.118829670821953,1,1000,1000,20.9995,2.28471799960695,0,20260709,1000
20,3,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.719157472417252,0.0142329805553915,0.717,0,1.17233909077241,-0.000287376239369808,-0.00143688119684904,0.0778996218456304,0.0778610753706801,0.933801404212638,0.297482877036583,0.997,997,1000,31.5165,2.7306437237558,0,20260709,1000
40,3,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.959,0.00627048642451286,0.959,0,1.03707597568756,0.00272490365986133,0.0136245182993067,0.0548622311156668,0.0549024556694996,0.945,0.212238019975396,1,1000,1000,31.52105,2.78933942325728,0,20260709,1000
60,3,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.01433939980879,0.00286787996175761,0.014339399808788,0.0450234518474321,0.0450922259432469,0.942,0.173236627419655,1,1000,1000,31.5,2.8026159480956,0,20260709,1000
90,3,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.998,0.00141279864099595,0.998,0,1.01676485428036,0.00305040695030223,0.0152520347515112,0.0372241290878652,0.0373303513662295,0.938,0.142441218278511,1,1000,1000,31.4933111111111,2.80190394576075,0,20260709,1000
120,3,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.01485817015049,0.0029716340300972,0.014858170150486,0.0324828272041153,0.0326022934456776,0.942,0.124016459842324,1,1000,1000,31.50545,2.8001906382321,0,20260709,1000
150,3,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.02103536921891,0.00420707384378288,0.0210353692189144,0.0283805268485903,0.0286766162617976,0.947,0.110545432543787,1,1000,1000,31.49816,2.79637811922198,0,20260709,1000
20,5,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.8,0.0126491106406735,0.8,0,1.11906870191771,-0.000926221760899265,-0.00463110880449633,0.0730870819807098,0.07305640093553,0.924,0.276180834581951,1,1000,1000,52.5442,3.56427932495494,0,20260709,1000
40,5,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.961,0.00612200947402077,0.961,0,1.01871990907024,-0.00082847370710068,-0.0041423685355034,0.0538913235522537,0.0538707420418806,0.933,0.201129122258816,1,1000,1000,52.495275,3.58162556996465,0,20260709,1000
60,5,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.996,0.00199599599197994,0.996,0,1.01071123193949,0.00159066803118565,0.00795334015592827,0.0436174766414614,0.0436246720226673,0.944,0.164665080988398,1,1000,1000,52.5208333333333,3.59599570103597,0,20260709,1000
90,5,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,0.995121856641938,-0.000975628671612411,-0.00487814335806205,0.0361789892167067,0.0361740541381072,0.939,0.1344186885166,1,1000,1000,52.5079555555556,3.62159222588064,0,20260709,1000
120,5,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,1.00451049754283,0.000902099508565901,0.00451049754282951,0.029825870031319,0.0298245993120673,0.957,0.116675753472875,1,1000,1000,52.489675,3.62249656808897,0,20260709,1000
150,5,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,0.999031409289548,-0.000193718142090404,-0.000968590710452022,0.0274678287872303,0.0274547748740522,0.942,0.104410710776831,1,1000,1000,52.5047333333333,3.61600770793813,0,20260709,1000
20,8,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.786,0.0129693484801666,0.786,0,1.12501177871064,-0.000859080810810792,-0.00429540405405396,0.0712051902004861,0.071174763450365,0.935,0.274102411299672,1,1000,1000,84.01785,4.51134744161505,0,20260709,1000
40,8,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.975,0.00493710441453288,0.975,0,1.01777462240813,0.000579585112077841,0.0028979255603892,0.049277606391273,0.0492563714463796,0.944,0.194243352652569,1,1000,1000,84.021075,4.54351122658706,0,20260709,1000
60,8,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",0.999,0.000999499874937461,0.999,0,1.00049180057783,-2.46753318101367e-05,-0.000123376659050684,0.0397784385056444,0.0397585519687197,0.949,0.158847351565084,1,1000,1000,83.9981666666667,4.54552436653574,0,20260709,1000
90,8,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,0.993556713317323,-0.00128865733653549,-0.00644328668267746,0.0338959180520135,0.0339034653842234,0.952,0.130388835803156,1,1000,1000,83.9901888888889,4.57180602346726,0,20260709,1000
120,8,14,0,Inf,0.75,0,0.3,0,"fixed",9,0.2,0.3,0.1,"fixed_9",1,0,1,0,0.997969775257827,-0.000406044948434547,-0.00203022474217274,0.0276835401099924,0.0276726740147873,0.95,0.11256169337049,1,1000,1000,83.9863666666667,4.58761035702085,0,20260709,1000
