"N","lambda_bar","cv","D","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
60,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.895,0.00969407035254026,0.895,0,1.05923986484872,-2.23978632298283e-05,-0.000223978632298283,0.0312589363406573,0.0312433109915129,0.951,0.121299391365912,1,1000,1000,20.86535,18.9067250427078,0.330383333333333,20260709,1000
90,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.977,0.00474035863622153,0.977,0,1.01857587687136,0.000431831212520911,0.00431831212520911,0.0245751918117035,0.0245666967809176,0.955,0.0974119060586996,1,1000,1000,21.0222222222222,19.2179886619852,0.331133333333333,20260709,1000
120,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.989,0.00329833291224522,0.989,0,0.991089950697516,-0.00152060602792946,-0.0152060602792946,0.0215646621635404,0.0216074492308921,0.95,0.0836391068133467,1,1000,1000,20.9709416666667,19.3148777378379,0.334566666666667,20260709,1000
150,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.999,0.000999499874937461,0.999,0,0.996830239104761,-0.00038074892211315,-0.0038074892211315,0.0191145260213761,0.0191087600240972,0.944,0.0744506409955057,1,1000,1000,21.09174,19.4889212776805,0.332933333333333,20260709,1000
20,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.24974924774323,0.013709061825059,0.249,0.0119047619047619,1.96332365560584,-0.00206692998798481,-0.0206692998798481,0.0894953738615047,0.0894743573303302,0.942828485456369,0.330367691394044,0.997,997,1000,10.5381,4.45840937193789,0.4501,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.416,0.0155866609637857,0.416,0.00239808153477218,1.47776095076629,-0.00109939772412579,-0.0109939772412579,0.0557603215705848,0.0557432769358708,0.958,0.223261659059105,1,1000,1000,10.506275,4.5219896213374,0.45365,20260709,1000
60,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.618618618618619,0.0153676865242013,0.618,0,1.29678299934848,0.00240522411782576,0.0240522411782576,0.0462652994265844,0.0463046478610614,0.951951951951952,0.179768226703759,0.999,999,1000,10.4978333333333,4.48974104604751,0.453633333333333,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.778,0.0131421459434904,0.778,0,1.13669797888834,-0.000216943081039173,-0.00216943081039173,0.0372401888227508,0.0372221962838169,0.952,0.144317133159464,1,1000,1000,10.5098555555556,4.51616437328016,0.452044444444444,20260709,1000
120,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.869,0.0106695360723885,0.869,0,1.06782632088278,-0.000779575129622595,-0.00779575129622595,0.031875234937186,0.0318688297413198,0.948,0.124562402400711,1,1000,1000,10.5015,4.50176132296922,0.453375,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.928,0.00817410545564467,0.928,0,1.03337386333913,-0.000893130390276581,-0.00893130390276581,0.0289753343200415,0.028974611487529,0.95,0.110682966996436,1,1000,1000,10.5174133333333,4.50987602455918,0.4514,20260709,1000
20,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.475,0.0157916116973538,0.475,0.00210084033613445,1.46566184069493,0.00177884325719271,0.0177884325719271,0.0575273711051826,0.057526109821374,0.951,0.219728785222462,1,1000,1000,20.96205,7.6970761205596,0.0486,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.759,0.0135247550809617,0.759,0,1.15577823233843,0.00118052434108767,0.0118052434108767,0.0376415930392025,0.0376412841800371,0.954,0.14913190374853,1,1000,1000,20.993375,7.73847188642684,0.046475,20260709,1000
60,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.905,0.00927227048785787,0.905,0,1.05573856013307,-8.799820476868e-05,-0.0008799820476868,0.0297404229035825,0.0297256792254356,0.955,0.118664601590785,1,1000,1000,21.0965666666667,7.77140428736629,0.0460333333333333,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.969,0.00548078461536303,0.969,0,1.0223244855242,0.000357431384581816,0.00357431384581816,0.02479734305778,0.0247875184658971,0.947,0.096879308813937,1,1000,1000,20.9947555555556,7.75381907130658,0.0463555555555556,20260709,1000
120,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.998,0.00141279864099595,0.998,0,1.01285345513347,0.00114186526601776,0.0114186526601776,0.0209763324946393,0.0209969134561838,0.947,0.0829755545041286,1,1000,1000,20.9686166666667,7.76745802571036,0.0473666666666667,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.999,0.000999499874937461,0.999,0,1.00474630863346,0.000408143444198761,0.00408143444198761,0.0200093393880245,0.0200034964482074,0.94,0.0738608959940152,1,1000,1000,20.9976,7.78260051897634,0.0462,20260709,1000
20,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.745,0.0137831418769452,0.745,0,1.17011104188299,0.00152321202199029,0.0152321202199029,0.0403102565872052,0.0403188795008509,0.949,0.15118040034574,1,1000,1000,41.88955,13.9877616603131,0.00105,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.962,0.00604615580348373,0.962,0,1.01732799630291,-0.000418886102406951,-0.00418886102406951,0.0258351122615888,0.0258255888240736,0.955,0.101668309811275,1,1000,1000,42.076975,14.1447257854687,0.000724999999999998,20260709,1000
60,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.996,0.00199599599197994,0.996,0,1.0036018785846,0.000138486627849391,0.00138486627849391,0.0209134740929704,0.0209034734861171,0.955,0.0819180664474467,1,1000,1000,41.9670833333333,14.121182634791,0.00085,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",1,0,1,0,0.998374321684796,-0.00016256783152041,-0.0016256783152041,0.0164398710661122,0.0164324532437968,0.965,0.0665159910456745,1,1000,1000,42.0103888888889,14.1480644607667,0.000722222222222222,20260709,1000
120,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",1,0,1,0,1.00374476597822,0.000374476597821638,0.00374476597821638,0.0148719220646948,0.014869200535159,0.95,0.0573518771683629,1,1000,1000,41.959875,14.1377383139544,8e-04,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",1,0,1,0,0.988939462241974,-0.00110605377580264,-0.0110605377580264,0.0131086495070105,0.0131486961391888,0.945,0.0509668047360254,1,1000,1000,42.06274,14.1744201084081,0.000686666666666666,20260709,1000
20,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.216649949849549,0.0130469697377494,0.216,0,2.07027139110815,-0.00267432734920356,-0.0267432734920356,0.0956185817245541,0.0956080267202579,0.955867602808425,0.356061658970808,0.997,997,1000,10.52455,9.64273005508917,0.57855,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.424424424424424,0.0156375466503433,0.424,0,1.49516526315869,-0.00111445059975027,-0.0111445059975027,0.060567000568655,0.0605469365404334,0.945945945945946,0.226891119234922,0.999,999,1000,10.4969,9.7508259602584,0.58115,20260709,1000
60,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.575,0.0156324982008635,0.575,0,1.30279430333365,0.00036324968816788,0.0036324968816788,0.0464356095203351,0.0464138073856204,0.952,0.182009043530906,1,1000,1000,10.46665,9.80833090209428,0.582083333333333,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.782,0.0130566458173606,0.782,0,1.13897973614068,0.00060589376440072,0.0060589376440072,0.0371741702409913,0.0371605183148303,0.948,0.14514949260022,1,1000,1000,10.4863333333333,9.91323237239101,0.5831,20260709,1000
120,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.89,0.00989444288477123,0.89,0,1.07528697614316,0.00122496096951309,0.0122496096951309,0.0307633627696736,0.030772368023707,0.962,0.123717537041275,1,1000,1000,10.532,9.96468468493244,0.578366666666667,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.949,0.00695693898205238,0.949,0,1.04183817201201,0.00111183070865192,0.0111183070865192,0.0283280178227639,0.0283356715942602,0.946,0.110101156155082,1,1000,1000,10.52746,9.96707014244479,0.57844,20260709,1000
20,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.435,0.0156772127624779,0.435,0.00229357798165138,1.46314467983493,-0.00103136937171638,-0.0103136937171638,0.061624852886322,0.0616026670976873,0.954,0.23427311339459,1,1000,1000,21.07585,18.859865871144,0.33325,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.703,0.0144496020706454,0.703,0,1.17107055129691,-0.00186162578984565,-0.0186162578984565,0.0404968025472098,0.0405193370640805,0.954,0.153660797195253,1,1000,1000,20.9475,19.1182597434591,0.3344,20260709,1000
60,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.891,0.00985489725973843,0.891,0,1.06990410194582,0.000729145341539811,0.00729145341539811,0.0317349229246931,0.0317274310436925,0.947,0.121441092433832,1,1000,1000,21.0076166666667,19.1288010258886,0.331316666666667,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.973,0.00512552436341883,0.973,0,1.01870840093845,0.000266156397493791,0.00266156397493791,0.0245340593060678,0.0245232335795169,0.954,0.097590388401531,1,1000,1000,21.1037444444444,19.3596353410074,0.329666666666667,20260709,1000
120,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.993,0.00263647491928143,0.993,0,0.998121097620922,-0.000625139301477964,-0.00625139301477964,0.0217847047632604,0.0217827819023892,0.951,0.0844787496212096,1,1000,1000,20.8523,19.2316342670315,0.335566666666667,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.999,0.000999499874937461,0.999,0,0.998310213096178,-0.000235270203577789,-0.00235270203577789,0.0188417537529426,0.0188338000645311,0.955,0.0744644513124411,1,1000,1000,20.9802133333333,19.2381498284788,0.331773333333333,20260709,1000
20,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.727,0.0140879735945238,0.727,0,1.17845132155624,0.00152360105752314,0.0152360105752314,0.0409679066680823,0.0409757534106504,0.956,0.157165764356655,1,1000,1000,42.29585,36.9267565304013,0.16605,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.944,0.00727076337120113,0.944,0,1.03404317697488,9.95077063293826e-05,0.000995077063293826,0.0273541388017215,0.0273406393937282,0.95,0.105247780081464,1,1000,1000,42.0576,37.775824918434,0.16505,20260709,1000
60,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.992,0.00281709069786544,0.992,0,0.999011113648784,-0.000526053630660342,-0.00526053630660342,0.021561854368008,0.0215574901750118,0.952,0.0832855536753665,1,1000,1000,42.1164,38.017823914971,0.16755,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",1,0,1,0,0.99799590447244,-0.000200409552755992,-0.00200409552755992,0.0173249884579878,0.0173174834728715,0.95,0.0671537228689445,1,1000,1000,42.1528888888889,38.3023443803114,0.1662,20260709,1000
120,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",1,0,1,0,0.993912577416897,-0.000608742258310285,-0.00608742258310285,0.0144107340125642,0.0144163848680294,0.95,0.0576167852161493,1,1000,1000,42.226425,38.351997152067,0.1664,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",1,0,1,0,1.00075911554434,7.59115544340522e-05,0.000759115544340522,0.0132851975771879,0.0132787703027935,0.949,0.0516681894495702,1,1000,1000,42.0013066666667,38.0661463311352,0.167106666666667,20260709,1000
20,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.343,0.0150116954405557,0.343,0,1.64989473873739,-0.00128645706286183,-0.0128645706286183,0.0681872381957488,0.0681652765349456,0.958,0.262541907223179,1,1000,1000,15.75945,6.064146833981,0.1481,20260709,1000
40,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.606,0.0154519901630826,0.606,0,1.2637195202655,-0.00103385862453872,-0.0103385862453872,0.0455895963229692,0.0455785228507236,0.948,0.176572242928853,1,1000,1000,15.6935,6.12955232586654,0.15355,20260709,1000
60,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.812,0.0123554036761249,0.812,0,1.14589535815531,0.00262235215808154,0.0262235215808154,0.0365723397145034,0.0366479907635036,0.943,0.140555164504359,1,1000,1000,15.76905,6.13605359479098,0.148033333333333,20260709,1000
90,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.935,0.0077958322198467,0.935,0,1.03118517494429,-0.000601996912801245,-0.00601996912801245,0.027932659808807,0.027925179512289,0.961,0.113561243392199,1,1000,1000,15.7322666666667,6.15795430247391,0.151966666666667,20260709,1000
120,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.974,0.00503229569878401,0.974,0,1.01937753314838,0.000443882139306934,0.00443882139306934,0.0247494499918369,0.024741054362681,0.949,0.0976354743299225,1,1000,1000,15.757,6.15503215786023,0.15095,20260709,1000
150,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.995,0.00223047080231955,0.995,0,0.996136760331732,-0.000671335666203671,-0.00671335666203671,0.0221734745055134,0.0221725506032058,0.947,0.087237234875862,1,1000,1000,15.75568,6.15961624237836,0.150113333333333,20260709,1000
20,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.63,0.0152676127799994,0.63,0.00158478605388273,1.2764633841149,0.000873409800757702,0.00873409800757702,0.0475679657515736,0.0475521976259478,0.938,0.173146299539189,1,1000,1000,31.55845,10.8402210468955,0.00465,20260709,1000
40,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.899,0.00952885092757778,0.899,0,1.06384866123267,0.000296176038791535,0.00296176038791535,0.0324333724723398,0.0324185046929305,0.944,0.118932451175689,1,1000,1000,31.5226,10.9325061061864,0.004825,20260709,1000
60,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.98,0.00442718872423573,0.98,0,1.01025514081224,-8.64064187312552e-05,-0.000864064187312552,0.0246595105771164,0.0246473291962884,0.956,0.0961103518977409,1,1000,1000,31.4132833333333,10.8721204479366,0.00473333333333333,20260709,1000
90,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",0.999,0.000999499874937461,0.999,0,0.993262070518762,-0.000736057944504487,-0.00736057944504487,0.0198683146642397,0.0198720144667649,0.952,0.0771328923838774,1,1000,1000,31.5566,10.9571420456479,0.00478888888888889,20260709,1000
120,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",8,0.2,0.3,0.1,"model_8",1,0,1,0,0.991111699937669,-0.000888830006233077,-0.00888830006233077,0.0167346271783051,0.0167498572480499,0.952,0.0666421473014066,1,1000,1000,31.4447333333333,10.9696213157349,0.00516666666666667,20260709,1000
