"N","lambda_bar","cv","D","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
90,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.279,0.0141830532678969,0.279,0,1.82487558025261,-0.00159450756148825,-0.0159450756148825,0.0714410174773263,0.0714230887989387,0.948,0.282455810313901,1,1000,1000,10.5074555555556,9.91205831189016,0.580044444444444,20260709,1000
120,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.378,0.0153334927527945,0.378,0,1.62023515933372,0.00102748057667422,0.0102748057667422,0.0619958101816356,0.0619733226149184,0.957,0.243996346518292,1,1000,1000,10.5233083333333,9.9659583190231,0.57975,20260709,1000
150,2,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.472,0.0157865765763195,0.472,0.00211416490486258,1.486196019252,0.00376524550567793,0.0376524550567793,0.0537391396145636,0.0538440740017421,0.958,0.217618761987174,1,1000,1000,10.50492,9.910879035621,0.57868,20260709,1000
20,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.165,0.0117377595817941,0.165,0.00602409638554217,2.56208201450992,0.0039810869439722,0.039810869439722,0.106189776621603,0.106211305629592,0.952,0.422497196849693,1,1000,1000,20.9175,18.7443911902854,0.33635,20260709,1000
40,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.245,0.0136005514594078,0.245,0.0040650406504065,1.90122186163093,-0.00381920953895588,-0.0381920953895588,0.0745916198583594,0.0746520743505722,0.949,0.290885006562434,1,1000,1000,20.997975,19.1024393057006,0.3349,20260709,1000
60,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.387,0.015402305022301,0.387,0,1.57741875766416,-0.000535676995900555,-0.00535676995900555,0.0598532821142695,0.0598257462495406,0.954,0.234904253627374,1,1000,1000,21.015,19.1490303421817,0.3304,20260709,1000
90,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.542,0.0157555069737537,0.542,0,1.34526715584922,7.59798802606321e-05,0.000759798802606321,0.0468232337425935,0.0467998779468242,0.963,0.190949190304013,1,1000,1000,20.9252,19.2235209088091,0.334655555555556,20260709,1000
120,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.649,0.0150930116279025,0.649,0,1.22710818258279,-0.00132544787244129,-0.0132544787244129,0.0423574932843095,0.042357052448861,0.945,0.164289305154853,1,1000,1000,21.071875,19.4053886029057,0.331633333333333,20260709,1000
150,4,0.9,7,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.748,0.013729384545565,0.748,0,1.15287795249985,-0.000639988831865307,-0.00639988831865307,0.0384809159853267,0.0384669949421529,0.946,0.147128012537401,1,1000,1000,20.9866866666667,19.3113675508012,0.333806666666667,20260709,1000
20,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.102306920762287,0.00959773746357365,0.102,0.0192307692307692,3.64992321230313,4.81735767822039e-05,0.000481735767822039,0.153379803333886,0.153302870941501,0.957873620862588,0.611291171475883,0.997,997,1000,10.47275,4.4555125404573,0.4608,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.17,0.0118785521003193,0.17,0.0229885057471264,2.71775161746909,0.00102923460814756,0.0102923460814756,0.114716081000149,0.11466332798533,0.939,0.427527449030552,1,1000,1000,10.482175,4.48622926132023,0.4555,20260709,1000
60,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.22,0.0130996183150503,0.22,0.00900900900900901,2.18879934554243,0.00718927531558264,0.0718927531558264,0.0849065599422266,0.0851680719334713,0.95,0.347820631256278,1,1000,1000,10.5100666666667,4.49275350868363,0.453416666666667,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.263,0.0139223202089307,0.263,0.00378787878787879,1.88187226410834,-0.0011465417201281,-0.011465417201281,0.0715057182106323,0.0714791523942297,0.958,0.283319508202349,1,1000,1000,10.5114666666667,4.49806096340633,0.452244444444444,20260709,1000
120,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.366,0.0152329905140127,0.366,0,1.68485707618898,-0.000280712943942968,-0.00280712943942968,0.066287132630039,0.0662545754504318,0.943,0.245754989628678,1,1000,1000,10.485225,4.51865176705671,0.454366666666667,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.469,0.0157809695519635,0.469,0,1.52689228331869,0.0051418167192995,0.051418167192995,0.0560992733097206,0.0563064793481862,0.945,0.219317830209791,1,1000,1000,10.4855933333333,4.50909670838742,0.45416,20260709,1000
20,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.156,0.0114744934528719,0.156,0.0126582278481013,2.56855932006733,-0.00266140901117386,-0.0266140901117386,0.102909157135634,0.102892115468917,0.958,0.408334894051745,1,1000,1000,20.97665,7.75704526433443,0.047,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.266,0.0139729739139526,0.266,0.00374531835205993,1.88863299434487,-0.000901255103313181,-0.00901255103313181,0.0722169599082731,0.0721864687448831,0.957,0.285545684826712,1,1000,1000,21.044325,7.78904317095702,0.0451,20260709,1000
60,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.362,0.0151972365909069,0.362,0,1.55985124809953,-0.00393583936145248,-0.0393583936145248,0.0585692939925154,0.0586721626332461,0.948,0.233528696212564,1,1000,1000,20.92245,7.73430474449131,0.0483333333333333,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.55,0.0157321327225523,0.55,0,1.36443750765339,0.00217396591993851,0.0217396591993851,0.0477165478183818,0.0477422055899104,0.95,0.189797863443737,1,1000,1000,21.0691777777778,7.76456041114705,0.0457,20260709,1000
120,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.645,0.0151319199046255,0.645,0,1.23312314570409,-0.00127587472316626,-0.0127587472316626,0.0423820120420552,0.0423800255556482,0.949,0.16441517431852,1,1000,1000,21.0015166666667,7.76748605063664,0.04645,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.753,0.0136378517369856,0.753,0,1.14468967631007,-0.00111829241866296,-0.0111829241866296,0.0372781468262429,0.037276281312676,0.953,0.147074155560921,1,1000,1000,20.9710666666667,7.78233278476259,0.0472,20260709,1000
20,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.288,0.0143197765345692,0.288,0,1.87384562371549,-0.00117446368272471,-0.0117446368272471,0.0747030709841908,0.0746749464720037,0.944,0.27963192105712,1,1000,1000,41.92305,13.9022095935257,0.000999999999999999,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.519,0.0157999683543987,0.519,0.00192307692307692,1.38181257357706,-0.000498955474770246,-0.00498955474770246,0.050967511431206,0.050944464771302,0.954,0.196679568980765,1,1000,1000,41.958325,13.9939698601998,0.00075,20260709,1000
60,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.698,0.0145188153786733,0.698,0,1.21386267818748,0.000915453275316572,0.00915453275316572,0.0405257652863449,0.0405158409648764,0.958,0.16058811341058,1,1000,1000,42.0017166666667,14.0735742098044,0.000733333333333333,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.852,0.0112292475259921,0.852,0,1.09301968112431,0.000276181554761529,0.00276181554761529,0.0335880804386392,0.0335724182128147,0.95,0.130849598436132,1,1000,1000,41.9842222222222,14.1116713686373,0.000755555555555555,20260709,1000
120,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.938,0.00762600813007697,0.938,0,1.03609530631092,-0.000318437621113027,-0.00318437621113027,0.0294530197242594,0.029440011770128,0.945,0.11318003553073,1,1000,1000,42.084325,14.1872930655047,0.000808333333333333,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.972,0.0052168956286282,0.972,0,1.01426768787148,-0.000224806356266205,-0.00224806356266205,0.0255287927440027,0.0255170154525387,0.951,0.101298902513415,1,1000,1000,42.0086466666667,14.1902396352951,0.000713333333333333,20260709,1000
20,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.0812437311935807,0.0086526175639195,0.081,0.0689655172413793,3.87182941673188,-0.0066304674183434,-0.066304674183434,0.163628385089321,0.163680654606094,0.940822467402207,0.629225602624896,0.997,997,1000,10.5489,9.67489267053957,0.5818,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.147,0.0111978122863352,0.147,0.0134228187919463,2.63094463552369,-0.000682670121055454,-0.00682670121055454,0.108616051800547,0.10856387659127,0.953,0.433571004387945,1,1000,1000,10.489375,9.77719536982677,0.581475,20260709,1000
60,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.21,0.0128802173894698,0.21,0.00943396226415094,2.17895951056661,-0.00182665658644865,-0.0182665658644865,0.0894868299111521,0.0894607260707442,0.951,0.348506610759604,1,1000,1000,10.5112,9.95930820777906,0.58255,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.278,0.0141674274305535,0.278,0.00714285714285714,1.8464105458,-0.0016796903186428,-0.016796903186428,0.0727498952757869,0.0727329091604472,0.949,0.28295232520967,1,1000,1000,10.5079888888889,9.89318389086813,0.579988888888889,20260709,1000
120,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.347,0.0150529399121899,0.347,0.0028735632183908,1.61385972224795,-0.00149181069679546,-0.0149181069679546,0.0600336755724165,0.0600221930596217,0.962,0.243005824665733,1,1000,1000,10.5650833333333,9.99515744094913,0.57875,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.447,0.0157223089907303,0.447,0,1.50721264796467,0.00170460413072655,0.0170460413072655,0.0559564614705447,0.0559544469186028,0.948,0.218134534517599,1,1000,1000,10.4895333333333,9.90010657047525,0.57966,20260709,1000
20,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.166,0.0117662228433767,0.166,0.0177514792899408,2.62317051065449,0.00636050345650431,0.0636050345650431,0.107818420974145,0.107952040711034,0.955,0.422673591846195,1,1000,1000,21.0416,18.7045862648502,0.3303,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.248,0.0136563538325572,0.248,0.00401606425702811,1.88254126800271,-0.00280283889768766,-0.0280283889768766,0.0731659591107486,0.0731830596580215,0.953,0.289538494036868,1,1000,1000,21.09265,19.0635746742879,0.328675,20260709,1000
60,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.412,0.0155645751628498,0.412,0,1.58469086913501,0.00239519080937103,0.0239519080937103,0.0606156589728246,0.0606326710083793,0.949,0.234983020767923,1,1000,1000,20.9815833333333,19.1120245386514,0.331333333333333,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.51,0.0158082257068907,0.51,0,1.35577612981672,-0.00206370719134605,-0.0206370719134605,0.0479906827990674,0.0480110551566698,0.957,0.190622423400748,1,1000,1000,21.0104666666667,19.2733472072856,0.333466666666667,20260709,1000
120,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.629,0.0152760924322943,0.629,0,1.24107576496266,-0.00242368989963182,-0.0242368989963182,0.0438532739952342,0.0438983006868211,0.95,0.165030243910171,1,1000,1000,20.9721333333333,19.2316142419478,0.333208333333333,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.756,0.0135817524642441,0.756,0,1.16647762713278,0.001003675697983,0.01003675697983,0.0377713830396969,0.037765831968348,0.959,0.14747409805262,1,1000,1000,20.9400666666667,19.3398430646926,0.333833333333333,20260709,1000
20,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.273,0.0140879735945238,0.273,0.00364963503649635,1.85688582360591,0.000377950337870081,0.00377950337870081,0.073602700131386,0.073566860444238,0.953,0.28798483462188,1,1000,1000,42.3015,37.0400335527556,0.16965,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.487,0.0158060431481127,0.487,0,1.40796072037088,-0.000446521823234111,-0.00446521823234111,0.0515033128460882,0.0514794913011631,0.946,0.199922530308308,1,1000,1000,42.058275,37.7591716707788,0.1686,20260709,1000
60,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.67,0.0148694317309035,0.67,0,1.22768275601776,-0.000209361330012647,-0.00209361330012647,0.0425813687370374,0.0425605876689048,0.939,0.162069953869769,1,1000,1000,42.02525,38.0745194331484,0.16895,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.843,0.0115043904662524,0.843,0,1.0849610675758,-0.000734781290059425,-0.00734781290059425,0.0333266860365612,0.0333181217616114,0.954,0.131537149384135,1,1000,1000,42.1406666666667,38.2819665845749,0.168111111111111,20260709,1000
120,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.927,0.00822623850857729,0.927,0,1.02976923003057,-0.0012837127062747,-0.012837127062747,0.0285597772559498,0.0285743439880045,0.945,0.113781657416754,1,1000,1000,42.0311166666667,38.1039586328361,0.16715,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.973,0.00512552436341883,0.973,0,1.0118349817195,-0.000456526031373305,-0.00456526031373305,0.0260162698277346,0.0260072656284944,0.958,0.101713359129596,1,1000,1000,41.9863466666667,38.1070222424677,0.16778,20260709,1000
20,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.129,0.0105999528300837,0.129,0.0300751879699248,3.02656823117395,-0.00156275220168327,-0.0156275220168327,0.126648039413009,0.126594345670396,0.94,0.478435353776541,1,1000,1000,15.8138,6.10285844822495,0.14615,20260709,1000
40,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.222,0.0131421459434904,0.222,0.00892857142857143,2.19410917555786,0.00273541268260627,0.0273541268260627,0.0877712818328142,0.0877700210732849,0.949,0.33568855101406,1,1000,1000,15.7758,6.16015317007005,0.1491,20260709,1000
60,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.297,0.0144496020706454,0.297,0,1.78443922934667,-0.00132629035924792,-0.0132629035924792,0.0684536133709692,0.0684322316783227,0.951,0.274304206276733,1,1000,1000,15.7245833333333,6.13601220826652,0.151583333333333,20260709,1000
90,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.428,0.0156465970741245,0.428,0,1.54477200385766,0.00031684781182223,0.0031684781182223,0.0581322828285547,0.0581040733261282,0.954,0.223175117173973,1,1000,1000,15.7473666666667,6.15229734838477,0.151222222222222,20260709,1000
120,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.505,0.0158105977116616,0.505,0,1.38473129707231,-0.00212777539841828,-0.0212777539841828,0.051067559111303,0.051086349704583,0.953,0.193358195303136,1,1000,1000,15.7094416666667,6.13457079788908,0.150333333333333,20260709,1000
150,1,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.646,0.0151223014121528,0.646,0,1.26205773123917,0.00163000534785863,0.0163000534785863,0.043411057754924,0.0434199531655665,0.953,0.172649248664173,1,1000,1000,15.74446,6.15024938845494,0.15078,20260709,1000
20,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.241,0.0135247550809617,0.241,0.00413223140495868,2.11753298073218,0.0010312818401708,0.010312818401708,0.0853467982847827,0.085310347811504,0.942,0.325118699829574,1,1000,1000,31.48305,10.7549241126168,0.0041,20260709,1000
40,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.41,0.0155531347322654,0.41,0,1.53600221314856,0.000102323166442195,0.00102323166442195,0.0572521318060774,0.0572235900636661,0.951,0.229064759732693,1,1000,1000,31.48415,10.9423352831475,0.00467500000000001,20260709,1000
60,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.552,0.0157256478403912,0.552,0,1.346134719794,0.000333711998863145,0.00333711998863145,0.0483856539586846,0.0483626064351245,0.941,0.186956375080384,1,1000,1000,31.4826333333333,10.9613226416076,0.00526666666666667,20260709,1000
90,2,0.3,21,Inf,0.75,0,0.3,0,"poisson",6,0.2,0.3,0.1,"model_6",0.732,0.0140062843038402,0.732,0,1.18225719898176,0.000477823244220327,0.00477823244220327,0.0400982595661794,0.0400810536896073,0.937,0.152199349617659,1,1000,1000,31.5074111111111,10.8762088074143,0.00423333333333333,20260709,1000
